編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPXNMLOKKHKGFBA97DA,2,171.69,第二組集合住宅（Ｈ２）,鋼骨造,112年6月6日,十九層,十四層 陽臺 雨遮,全筆移轉
RPXNMLOKKHKGFBA97DA,2,167.13,本共有部分之項目有消防泵浦機房、排氣機房、組合式水箱、停車空間、水箱機房、昇降機、梯廳、安全梯兼無障礙樓梯、進氣管道間、進氣管道、排氣、排氣管道間、用戶配電機房、電氣管道、給水消防、進氣、消防中繼機房、垃圾回收室、機電設備空間（供電信使用）、機電設備空間、緊急發電機室、台電配電場所、防空避難室兼停車空間、梯廳／排煙室、緊急昇降梯排煙管道（排氣）、緊急昇降機、防災中心、停車場排氣管道、緊急發電機進氣、緊急發電機排氣、警衛室、高層緩衝空間（裝卸貨物臨時停車空間）、車道、無障礙通路、安全梯兼無障礙樓梯、特別安全梯Ａ兼無障礙樓梯、入口大廳、特別安全梯Ｂ、管委會空間、機電設備空間、排煙管道（排氣）、廁所、電力管道、給水、弱電、電氣、消防泵浦室、安全梯、昇降機、屋頂自來水箱Ａ、屋頂自來水箱Ｂ、陽台及雨遮等５３項,鋼骨造,112年6月6日,十九層,,持分移轉
RPSNMLPJKHKGFCA57DA,17,.12,商業用,鋼筋混凝土造,97年7月23日,十層,一層,持分移轉
RPSNMLPJKHKGFCA57DA,17,.03,共有部分,鋼筋混凝土造,97年7月23日,十層,,持分移轉
RPSNMLPJKHKGFCA57DA,17,27.35,共有部分,鋼筋混凝土造,97年7月23日,十層,,持分移轉
RPSNMLPJKHKGFCA57DA,17,.00,共有部分,鋼筋混凝土造,97年7月23日,十層,,持分移轉
RPQNMLLLKHKGFCA27EA,29,127.95,住家用,鋼筋混凝土造,84年11月16日,十六層,一層 平台 花台 地下一層,全筆移轉
RPQNMLLLKHKGFCA27EA,29,61.19,共有部分,鋼筋混凝土造,84年11月16日,十六層,,持分移轉
RPPNMLSKKHKGFCA77EA,48,256.44,住家用,鋼筋混凝土造,65年9月13日,六層,六層 陽臺 屋頂突出物,全筆移轉
RPRNMLLLKHKGFCA27DA,27,23.06,共有部分,鋼筋混凝土造,86年12月3日,八層,,持分移轉
RPOOMLKLKHKGFCA96DA,30,40.24,停車空間,鋼筋混凝土造,84年1月28日,十八層,地下一層 地下二層 地下三層 地下四層,持分移轉
RPOOMLKLKHKGFCA96DA,30,.50,共有部分,鋼筋混凝土造,84年1月28日,十八層,,持分移轉
RPSNMLLLKHKGFCA37DA,27,20.48,共有部分,鋼筋混凝土造,86年12月4日,九層,,持分移轉
RPPNMLNKKHKGFDA27DA,35,46.70,商業用,鋼筋混凝土造,78年10月24日,十三層,一層 平台,全筆移轉
RPPNMLNKKHKGFDA27DA,35,14.02,共有部分,鋼筋混凝土造,78年10月24日,十三層,,持分移轉
RPPNMLOLKHKGFCA47EA,47,54.47,商業用,鋼筋混凝土造,67年7月5日,十二層,四層 陽臺,全筆移轉
RPPNMLOLKHKGFCA47EA,47,11.07,共有部分,鋼筋混凝土造,67年7月5日,十二層,,持分移轉
RPPNMLPLKHKGFEA77EA,55,94.36,住家用,加強磚造,59年6月5日,四層,四層,全筆移轉
RPRNMLKLKHKGFAA96DA,32,33.25,見使用執照,鋼筋混凝土造,81年11月4日,十層,地下二層,持分移轉
RPPNMLRKKHKGFCA57DA,13,.00,住家用,鋼筋混凝土造,101年3月27日,十五層,三層 雨遮,持分移轉
RPPNMLRKKHKGFCA57DA,13,.00,本共有部分之項目有樓梯間、梯廳、走廊、門廳、昇降機、管理員室、排煙室、機械室、水箱、消防水箱、防空避難室兼停車空間、機車停車位、台電配電室、車道、供行動不便者使用昇降機、進風管道間、排風管道間、發電機室、蓄水池、消防幫浦室、陽台、雨遮等２２項。,鋼筋混凝土造,101年3月27日,十五層,,持分移轉
RPPNMLRKKHKGFCA57DA,13,.17,本共有部分之項目有停車空間１項,鋼筋混凝土造,101年3月27日,十五層,,持分移轉
RPPOMLNKKHKGFDA37DA,14,.32,一般事務所,鋼筋混凝土造,99年12月10日,七層,地下一層,持分移轉
RPPOMLNKKHKGFDA37DA,14,.16,本共有部分之項目有梯廳、門廳、停獎管理員室、機車昇降機、陽台、雨遮、消防水箱、水箱、防空避難室兼停車空間、台電配電室、樓梯間、走道、台電管道間、電錶、排風管道、進風管道、緊急發電機室、機房（供電信使用）、ＰＩＴ、機房、消防幫浦室、維修通道、電梯機房等２３項。,鋼筋混凝土造,99年12月10日,七層,,持分移轉
RPPOMLNKKHKGFDA37DA,14,11.08,本共有部分之項目有汽車昇降機、機房、汽車等待空間、四層倉儲式機械停車空間等４項。,鋼筋混凝土造,99年12月10日,七層,,持分移轉
RPQNMLOLKHKGFDA67EA,50,9.28,住家用,鋼筋混凝土造,64年2月20日,四層,一層 平台,持分移轉
RPPNMLNLKHKGFCA27DA,13,15.17,停車空間,鋼筋混凝土造,100年10月28日,十四層,地下三層,持分移轉
RPPNMLNLKHKGFCA27DA,13,19.77,本共有部分之項目有管委會使用空間Ａ、管委會使用空間Ｂ、管委會使用空間Ｃ、梯廳、排煙室、Ａ梯、Ｂ梯、管理員室、車道頂蓋、騎樓、雨遮、停車場進風管道、發電機排風管道、樓梯間、機車位、防空避難室兼停車場、停車空間、電梯間、停車場排風管道、發電機進風管道、台電配電場所、受電箱、發電機室、機房﹝電信﹞、蓄水池、消防泵浦室、消防水池、污水坑、梯間等２９項。,鋼筋混凝土造,100年10月28日,十四層,,持分移轉
RPSNMLKLKHKGFBA17DA,33,59.19,見使用執照,鋼筋混凝土造,81年6月30日,十一層,地下一層,持分移轉
RPSOMLSKKHKGFBA97DA,9,30.25,本共有部分之項目有車道、防空避難室兼停車空間（含法定停車位編號１０４至１１３號）、停車空間（含法定停車位編號１至１０３號）、昇降機、挪移空間等５項,鋼骨造,105年6月22日,二十五層,,持分移轉
RPQNMLNKKHKGFDA37DA,51,86.52,住家用,鋼筋混凝土造,62年12月31日,四層,四層 陽臺,全筆移轉
RPSNMLOKKHKGFBA47DA,46,26.64,防空避難室兼停車場,預力混凝土造,67年12月15日,十層,地下三層,持分移轉
RPSNMLOKKHKGFBA47DA,46,71.03,商業用,預力混凝土造,67年12月15日,十層,六層,全筆移轉
RPSNMLOKKHKGFBA47DA,46,4.48,共有部分,預力混凝土造,67年12月15日,十層,,持分移轉
RPSNMLOKKHKGFBA47DA,46,12.74,共有部分,預力混凝土造,67年12月15日,十層,,持分移轉
RPROMLPLKHKGFCA77DA,29,42.67,住家用,鋼筋混凝土造,85年7月19日,六層,五層 陽臺,全筆移轉
RPROMLPLKHKGFCA77DA,29,14.43,共有部分,鋼筋混凝土造,85年7月19日,六層,,持分移轉
RPROMLPLKHKGFCA77DA,29,9.98,共有部分,鋼筋混凝土造,85年7月19日,六層,,持分移轉
RPUOMLRJKHKGFDA18DA,15,179.91,住家用,鋼骨鋼筋混凝土造,99年6月18日,十四層,四層 陽臺 雨遮,全筆移轉
RPUOMLRJKHKGFDA18DA,15,25.88,停車空間,鋼筋混凝土造,99年6月18日,十四層,地下三層,持分移轉
RPUOMLRJKHKGFDA18DA,15,82.12,本共有部分之項目有機車停車空間、梯廳、廁所、車道、雨遮、排煙室兼梯廳、機房、甲樓梯、乙樓梯、丙樓梯、水錶區、機械室、水箱室、水箱、消防水箱、管理員室、台電配電室、防空避難室兼停車空間、進風管道、排煙管道、通風設備排風管道、緊急發電機房、緊急昇降機室、電信室、供行動不便者使用電梯、消防泵浦室、蓄水水箱、消防蓄水池、停車空間等２９項,二層以上：鋼骨鋼筋混凝土造，地下四層至一層：鋼筋混凝土造,99年6月18日,十四層,,持分移轉
RPUOMLRJKHKGFDA18DA,15,42.80,本共有部分之項目有機車停車空間、梯廳、廁所、車道、雨遮、排煙室兼梯廳、機房、甲樓梯、乙樓梯、丙樓梯、水錶區、機械室、水箱室、水箱、消防水箱、管理員室、台電配電室、防空避難室兼停車空間、進風管道、排煙管道、通風設備排風管道、緊急發電機房、緊急昇降機室、電信室、供行動不便者使用電梯、消防泵浦室、蓄水水箱、消防蓄水池、停車空間等２９項,二層以上：鋼骨鋼筋混凝土造，地下四層至一層：鋼筋混凝土造,99年6月18日,十四層,,持分移轉
RPSNMLKLKHKGFAA07DA,31,93.24,商業用,鋼筋混凝土造,82年11月23日,六層,一層 平台,全筆移轉
RPSNMLKLKHKGFAA07DA,31,10.92,共有部分,鋼筋混凝土造,82年11月23日,七層,,持分移轉
RPSNMLTKKHKGFBA97DA,,52.36,,加強磚造,,二層,一層 二層,持分移轉
RPSNMLSKKHKGFCA97DA,3,61.98,集合住宅,鋼筋混凝土造,111年1月13日,十二層,三層 陽臺 雨遮,全筆移轉
RPSNMLSKKHKGFCA97DA,3,19.13,本共有部分之項目有陽台、梯廳、管委會使用空間１、管委會使用空間２、汽機車車道、無障礙廁所、Ａ梯、Ｂ梯、Ａ－丙梯、Ｂ－乙梯、排風、Ａ－乙梯戶外安全梯、Ｂ－乙梯戶外安全梯、Ａ－甲梯戶外安全梯／無障礙梯、Ｂ－甲梯戶外安全梯／無障礙梯、Ｂ－丙梯一般安全梯／無障礙梯、十人份一般昇降機、十人份一般昇降機無障礙、水錶室、機道、消防水箱、電梯機房、Ｂ水箱及Ａ水箱等２４項,鋼筋混凝土造,111年1月13日,十二層,,持分移轉
RPSNMLSKKHKGFCA97DA,3,43.45,本共有部分之項目有台電配電場所、發電排風、發電進風、緊急發電機房、電錶箱、電信室、十人份一般昇降機無障礙、機坑、排風、垃圾儲藏室、噴灌機房、防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｂ－丙梯一般安全梯／無障礙梯、Ａ水箱１、Ａ水箱２、Ａ水箱３、Ｂ水箱１、Ｂ水箱２、Ｂ水箱３、雨水機房、停車空間及消防機房等２４項,鋼筋混凝土造,111年1月13日,十二層,,持分移轉
RPWOMLLLJHKGFCA77DA,52,38.84,住家用,鋼筋混凝土造,62年3月8日,六層,四層,全筆移轉
RPWOMLLLJHKGFCA77DA,52,12.86,共有部分,鋼筋混凝土造,62年3月8日,六層,,持分移轉
RPQNMLOJKHKGFDA37DA,16,36.56,住家用,鋼筋混凝土造,98年3月31日,十八層,九層 陽臺 雨遮,全筆移轉
RPQNMLOJKHKGFDA37DA,16,13.68,共有部分,鋼筋混凝土造、鋼骨造,98年3月31日,十八層,,持分移轉
RPQNMLOJKHKGFDA37DA,16,5.26,共有部分,鋼筋混凝土造,98年3月31日,十八層,,持分移轉
RPQOMLMKKHKGFDA37DA,16,14.36,停車空間,鋼筋混凝土造,98年3月12日,十五層,地下三層,持分移轉
RPQOMLMKKHKGFDA37DA,16,23.44,共有部分,鋼筋混凝土造,98年3月12日,十五層,,持分移轉
RPPNMLSKKHKGFCA67DA,51,187.23,,鋼筋混凝土造,63年6月28日,八層,四層,全筆移轉
RPQNMLPJKHKGFFA67DA,43,73.74,住家用,鋼筋混凝土造,70年12月29日,七層,四層 陽臺,全筆移轉
RPQNMLPJKHKGFFA67DA,43,5.47,見使用執照,鋼筋混凝土造,70年12月29日,七層,地下一層 見使用執照,持分移轉
RPQNMLPJKHKGFFA67DA,43,10.94,共有部分,鋼筋混凝土造,70年11月29日,七層,,持分移轉
RPRNMLMKKHKGFDA37DA,16,.03,一般事務所,鋼骨造,97年8月22日,十八層,一層,持分移轉
RPRNMLMKKHKGFDA37DA,16,.01,共有部分,鋼骨造,97年8月22日,十八層,,持分移轉
RPRNMLMKKHKGFDA37DA,16,23.79,共有部分,鋼骨造,97年8月22日,十八層,,持分移轉
RPWNMLTKKHKGFEA78EA,28,54.13,商業用,鋼筋混凝土造,86年1月20日,十層,三層 陽臺 露台,持分移轉
RPWNMLTKKHKGFEA78EA,28,2.45,共有部分,鋼筋混凝土造,86年1月20日,十層,,持分移轉
RPWNMLTKKHKGFEA78EA,28,21.19,共有部分,鋼筋混凝土造,86年1月20日,十層,,持分移轉
RPWNMLTKKHKGFEA78EA,28,6.11,共有部分,鋼筋混凝土造,86年1月20日,十層,,持分移轉
RPVNMLTKKHKGFCA38DA,28,39.71,見使用執照,鋼筋混凝土造,86年2月3日,十九層,地下三層,持分移轉
RPVNMLTKKHKGFCA38DA,28,112.11,住家用,鋼筋混凝土造,86年2月3日,十九層,五層 陽臺 花台,全筆移轉
RPVNMLTKKHKGFCA38DA,28,.80,共有部分,鋼筋混凝土造,86年2月3日,十九層,,持分移轉
RPVNMLTKKHKGFCA38DA,28,29.36,共有部分,鋼筋混凝土造,86年2月3日,十九層,,持分移轉
RPPNMLSKJHKGFDA67DA,33,85.47,住家用,鋼筋混凝土造,80年9月9日,五層,三層 陽臺 花台,全筆移轉
RPPNMLSKJHKGFDA67DA,33,7.96,共有部分,鋼筋混凝土造,80年9月9日,五層,,持分移轉
RPVNMLMLJHKGFDA77DA,7,.12,一般事務所（Ｇ２）辦公室,鋼筋混凝土造,106年9月5日,十四層,一層,持分移轉
RPVNMLMLJHKGFDA77DA,7,.06,本共有部分之項目有梯廳、行動不便者電梯、緊急升降機、安全梯Ａ、安全梯Ｂ、梯廳兼排煙室、樓梯、電梯升降道、機電設備空間、機電設備空間水錶室、機電設備空間機房、機電設備空間水箱、消防水箱、安全梯Ｃ、進風管道、排風管道、台電配電場所、機車停車空間、發電機室、機房（供電信業使用）、垃圾放置區、裝卸區、消防幫浦室、水箱、弱電管道間等二十五項。,鋼筋混凝土造,106年9月5日,十四層,,持分移轉
RPVNMLMLJHKGFDA77DA,7,33.73,本共有部分之項目有汽車車道、防空避難室兼停車空間、停車空間等三項。,鋼筋混凝土造,106年9月5日,十四層,,持分移轉
RPSNMLQKKHKGFCA77DA,16,.02,商業用,鋼筋混凝土造,98年1月6日,十四層,一層,持分移轉
RPSNMLQKKHKGFCA77DA,16,37.45,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPSNMLQKKHKGFCA77DA,16,.00,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPVOMLNJKHKGFEA97DA,5,80.57,住家用,鋼筋混凝土造,109年7月2日,十三層,六層 陽臺 雨遮,全筆移轉
RPVOMLNJKHKGFEA97DA,5,37.51,本共有部分之項目有：防空避難室、台電配電場所、發電機室、電信室、消防泵浦室、無障礙電梯、無障礙樓梯、管委會使用空間、梯廳、機車停車空間、騎樓、水箱、機械室、水表室、消防專用水箱等共計１５項。,鋼筋混凝土造,109年7月2日,十三層,,持分移轉
RPVOMLNJKHKGFEA97DA,5,44.16,本共有部分之項目有：汽車昇降機等１項。,鋼筋混凝土造,109年7月2日,十三層,,持分移轉
RPROMLOKKHKGFEA77DA,17,61.72,住家用,鋼筋混凝土造,97年3月31日,十一層,三層 陽臺 雨遮,全筆移轉
RPROMLOKKHKGFEA77DA,17,27.58,共有部分,鋼筋混凝土造,97年3月31日,十一層,,持分移轉
RPQNMLKKKHKGFCA96DA,19,49.37,商業用,鋼筋混凝土造,94年8月3日,十二層,七層 陽臺 雨遮,全筆移轉
RPQNMLKKKHKGFCA96DA,19,27.17,共有部分,鋼筋混凝土造,94年8月3日,十二層,,持分移轉
RPQNMLKKKHKGFCA96DA,19,2.26,共有部分,鋼筋混凝土造,94年8月3日,十二層,,持分移轉
RPUOMLOKJHKGFFA08DA,28,53.17,商業用,鋼筋混凝土造,86年3月17日,十一層,八層 陽臺 花台,全筆移轉
RPUOMLOKJHKGFFA08DA,28,19.32,共有部分,鋼筋混凝土造,86年3月17日,十一層,,持分移轉
RPPNMLKLKHKGFBA96EA,1,164.26,（Ｈ２）集合住宅,鋼骨ＲＣ造,113年4月18日,二十九層,二十八層 陽臺 雨遮,全筆移轉
RPPNMLKLKHKGFBA96EA,1,109.54,本共有部分之項目有：騎樓、騎樓人行步道、警衛室、景觀水池機房、發電機排風管道、地下室排風管道、發電機進氣管道、陽台、特別安全梯（Ｂ－１）、安全梯（Ａ－１）、排煙管道、排煙室、梯廳、特別安全梯、特別安全梯（Ａ－２）、消防管道、給水管道、緊急昇降機兼行動不便２０人份、機房、給排水管道、排煙室進氣管道、排煙室排風管道、公共電氣管道、電氣管道、梯廳兼排煙室、進氣、污水、消防給水管道、防災中心、排水管道、水箱、污水管道、男廁、女廁、廊道、更衣室、後場廚房、管委會空間（Ｈ－２）、雨遮、消防中繼幫浦室、機電設備空間、特別安全梯（Ｂ－２）、管道間、水錶室、進風管道、排風管道、消防水箱、電機設備空間（電梯機房）、屋頂水箱、汽車車道、發電機房、垃圾儲藏室、消防、弱電、弱電管道、電器管道、台電配電場所、受電箱室、電錶箱室、電信機房、防空避難室兼停車空間、地下室排風管道、地下室排風機房、停車空間、地下室進氣管道、消防機房、污水坑、雨水機房、消防水池、廢水池、騎樓人行道等共７１項。,鋼骨ＲＣ造,113年4月18日,二十九層,,持分移轉
RPPNMLKLKHKGFBA96EA,1,16.67,本共有部分之項目有：住宅專用１７人份、排煙室、梯廳等共３項。,鋼骨ＲＣ造,113年4月18日,二十九層,,持分移轉
RPQNMLKLKHKGFBA07EA,49,80.57,住家用,鋼筋混凝土造,64年11月20日,四層,一層 平台,全筆移轉
RPQNMLKLKHKGFFA47EA,44,83.02,商業用,鋼筋混凝土造,70年1月30日,十二層,一層 平台 騎樓,全筆移轉
RPQNMLKLKHKGFFA47EA,44,13.46,共有部分,鋼筋混凝土造,70年1月30日,十二層,,持分移轉
RPVNMLKLKHKGFAA37DA,56,74.28,,加強磚造,57年9月5日,四層,三層 陽臺,持分移轉
RPOPMLLLJHKGFBA96DA,52,43.88,,鋼筋混凝土造,62年5月17日,五層,五層,全筆移轉
RPOPMLLLJHKGFBA96DA,52,128.86,,鋼筋混凝土造,62年5月17日,五層,五層,全筆移轉
RPRNMLOLJHKGFBA37DA,35,98.51,商業用,鋼筋混凝土造,78年7月20日,十層,三層 陽臺 雨遮,全筆移轉
RPRNMLOLJHKGFBA37DA,35,11.28,共有部分,鋼筋混凝土造,78年7月20日,十層,,持分移轉
RPQNMLPJKHKGFBA27DA,2,53.13,住家用,鋼骨造,112年3月9日,十四層,八層 陽臺 雨遮,全筆移轉
RPQNMLPJKHKGFBA27DA,2,.69,本共有部分之項目有騎樓等１項,鋼骨造,112年3月9日,十四層,,持分移轉
RPQNMLPJKHKGFBA27DA,2,5.01,本共有部分之項目有梯間、排煙室及梯廳等共３項,鋼骨造,112年3月9日,十四層,,持分移轉
RPQNMLPJKHKGFBA27DA,2,22.14,本共有部分之項目有戶外安全梯Ａ、１５人份供行動不便者之電梯、１５人份緊急昇降機、梯間、無障礙戶外安全梯Ｂ、管委會空間、梯廳、騎樓、管委會使用空間、宅配室、消防水箱、機房、雨遮、陽臺、機房（電梯用）、水箱Ａ、水箱Ｂ、機房（電信用）、垃圾儲藏室、地下室排風管道、安全梯Ｃ、無障礙安全梯Ｃ、台電配電場所、受電箱、發電機進風管道、發電機排風管道、停車空間、緊急發電機室、汽車昇降機機房、消防泵浦室、裝卸位、裝卸位兼垃圾車位及電梯機坑、法定車位等共３４項,鋼骨造,112年3月9日,十四層,,持分移轉
RPQNMLOJKHKGFAA07DA,29,1.57,商業用,鋼筋混凝土造,84年8月1日,十五層,地下一層,持分移轉
RPQNMLOJKHKGFAA07DA,29,1.65,商業用,鋼筋混凝土造,84年8月1日,十八層,地下一層,持分移轉
RPQNMLOJKHKGFAA07DA,29,103.80,住家用,鋼筋混凝土造,84年8月1日,十八層,二層 陽臺 花台 栽植槽,全筆移轉
RPQNMLOJKHKGFAA07DA,29,2.90,見使用執照,鋼筋混凝土造,84年8月1日,十八層,,持分移轉
RPQNMLOJKHKGFAA07DA,29,14.95,見使用執照,鋼筋混凝土造,84年8月1日,十八層,,持分移轉
RPQNMLOJKHKGFAA07DA,29,41.47,見使用執照,鋼筋混凝土造,84年8月1日,十八層,,持分移轉
RPTOMLKLJHKGFDA47DA,8,37.17,集合住宅,鋼筋混凝土造,106年7月10日,七層,四層 陽臺,全筆移轉
RPTOMLKLJHKGFDA47DA,8,67.54,本共有部分之項目有消防水箱、水錶區、梯間、陽臺、水箱、管委會使用空間１、管委會使用空間２、梯廳、戶外安全梯（甲）、機車停車空間（１４部）、戶外安全梯（乙）、機車停車空間（８部）、電信機房、緊急發電機房、儲藏室、台電配電室、汽車停車空間兼防空避難室、發電機進風管道、發電機排風管道、自來水水箱、消防幫浦室、停車空間、行動不便機車位、水池機房、車道及行動不便電梯等２６項,鋼筋混凝土造,106年7月10日,七層,,持分移轉
RPPQMLPLKHKGFEA97DA,16,.42,一般零售業,鋼筋混凝土造,97年12月22日,七層,一層,持分移轉
RPPQMLPLKHKGFEA97DA,16,.15,共有部分,鋼筋混凝土造,97年12月22日,七層,,持分移轉
RPPQMLPLKHKGFEA97DA,16,5.03,共有部分,鋼筋混凝土造,97年12月22日,七層,,持分移轉
RPTNMLMKKHKGFEA67DA,41,110.90,住家用,鋼筋混凝土造,73年1月10日,五層,二層 陽臺,全筆移轉
RPTNMLMKKHKGFEA67DA,41,8.76,共有部分,鋼筋混凝土造,73年1月10日,五層,,持分移轉
RPTNMLTKKHKGFFA48DA,55,20.07,住家用,鋼筋混凝土造,58年10月22日,十二層,十層,持分移轉
RPUNMLTKKHKGFFA58DA,55,20.07,住家用,鋼筋混凝土造,58年10月22日,十二層,十層,持分移轉
RPPNMLLLKHKGFAA96EA,32,27.84,住家用,鋼筋混凝土造,82年3月18日,一層,一層,持分移轉
RPPNMLKLKHKGFAA86EA,28,91.40,見使用執照,鋼筋混凝土造,86年5月29日,十六層,地下二層,持分移轉
RPPNMLKLKHKGFAA86EA,28,1.88,共有部分,鋼筋混凝土造,86年5月29日,十六層,,持分移轉
RPUNMLQLKHKGFCA08DA,28,39.93,見使用執照,鋼筋混凝土造,86年8月6日,十五層,地下二層 地下三層,持分移轉
RPUNMLQLKHKGFCA08DA,28,.00,共有部分,鋼筋混凝土造,86年8月6日,十五層,,持分移轉
RPUNMLQLKHKGFCA08DA,28,4.32,共有部分,鋼筋混凝土造,86年8月6日,十五層,,持分移轉
RPSNMLLLKHKGFDA57EA,42,83.26,住家用,鋼筋混凝土造,72年5月10日,五層,二層 陽臺,全筆移轉
RPSNMLMLJHKGFAA17DA,27,76.84,住家用,鋼筋混凝土造,87年2月20日,十層,八層 陽臺 露台 花台 雨遮,全筆移轉
RPSNMLMLJHKGFAA17DA,27,19.88,共有部分,鋼筋混凝土造,87年2月20日,十層,,持分移轉
RPRNMLSJKHKGFBA67DA,20,14.10,停車空間,鋼筋混凝土造,93年10月28日,十二層,地下二層,持分移轉
RPRNMLSJKHKGFBA67DA,20,24.38,共有部分,鋼筋混凝土造,93年10月28日,十二層,,持分移轉
RPPOMLNKKHKGFBA17DA,44,32.29,商業用,鋼筋混凝土造,70年2月17日,九層,五層 陽臺,全筆移轉
RPPOMLNKKHKGFBA17DA,44,7.13,共有部分,鋼筋混凝土造,70年2月17日,九層,,持分移轉
RPSNMLOJKHKGFAA27DA,5,77.51,集合住宅,鋼筋混凝土造,109年4月30日,二十六層,十九層 陽臺 雨遮,全筆移轉
RPSNMLOJKHKGFAA27DA,5,.05,集合住宅,鋼筋混凝土造,109年4月30日,二十六層,二層 陽臺,持分移轉
RPSNMLOJKHKGFAA27DA,5,35.30,共有部分，本共有部分之項目有門廳、梯廳、管委會空間、陽台、管理員室、排煙室、緊急昇降機兼無障礙昇降機、無障礙樓梯、特別安全梯、雨遮、消防中繼水箱、水錶機房、特別安全梯兼行動不便梯、門廊、電梯機房、台電配電場所、防空避難室兼停車空間、水箱Ａ、防災中心、排風機房、噴灌機房、垃圾儲藏室、水箱Ｂ、排氣管道間、地下室排氣管道間、電信室、機電設備室、緊急發電機室、進風管道、水箱Ｃ、機車停車空間、蓄水池、消防中繼機房、雨水回收機房、消防泵浦室等３５項,鋼筋混凝土造,109年4月30日,二十六層,,持分移轉
RPSNMLOJKHKGFAA27DA,5,.02,共有部分，本共有部分之項目有門廳、梯廳、管委會空間、陽台、管理員室、排煙室、緊急昇降機兼無障礙昇降機、無障礙樓梯、特別安全梯、雨遮、消防中繼水箱、水錶機房、特別安全梯兼行動不便梯、門廊、電梯機房、台電配電場所、防空避難室兼停車空間、水箱Ａ、防災中心、排風機房、噴灌機房、垃圾儲藏室、水箱Ｂ、排氣管道間、地下室排氣管道間、電信室、機電設備室、緊急發電機室、進風管道、水箱Ｃ、機車停車空間、蓄水池、消防中繼機房、雨水回收機房、消防泵浦室等３５項,鋼筋混凝土造,109年4月30日,二十六層,,持分移轉
RPSNMLOJKHKGFAA27DA,5,32.99,共有部分，本共有部分之項目有停車空間等１項,鋼筋混凝土造,109年4月30日,二十六層,,持分移轉
RPPOMLNLJHKGFCA27DA,,49.00,第２組集合住宅（Ｈ２）,鋼筋混凝土造,113年7月17日,十五層,三層 陽臺,全筆移轉
RPPOMLNLJHKGFCA27DA,,19.70,本共有部分之項目有自動倉儲式升降主機Ａ、自動倉儲式升降主機Ｂ及６Ｘ６ｍ等候空間等３項,鋼筋混凝土造,113年7月17日,十五層,,持分移轉
