編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRSMLKKKHKGFBH18DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPSMLKKKHKGFBH97DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPPSMLKKKHKGFBH97DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPOSMLKKKHKGFBH87DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPOSMLKKKHKGFBH87DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQRMLKKKHKGFBH97DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,一層 陽台,全筆移轉
RPQRMLKKKHKGFBH97DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTOMLLKKHKGFBH08DA,30,18.45,住家用,鋼筋混凝土造,83年11月10日,六層,五層 陽台,全筆移轉
RPTOMLLKKHKGFBH08DA,30,4.81,共有部分,鋼筋混凝土造,83年11月10日,六層,,持分移轉
RPXTMLKKKHKGFBH88DA,,74.18,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPTOMLLKKHKGFBH08DA,30,1.18,共有部分,鋼筋混凝土造,83年11月10日,六層,,持分移轉
RPXTMLKKKHKGFBH88DA,,71.15,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPVMLKKKHKGFBH28DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPPVMLKKKHKGFBH28DA,,62.52,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPOVMLKKKHKGFBH18DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPOVMLKKKHKGFBH18DA,,62.52,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPRVMLKKKHKGFBH48DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,八層 陽台,全筆移轉
RPRVMLKKKHKGFBH48DA,,62.52,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPSVMLKKKHKGFBH58DA,,87.88,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPSVMLKKKHKGFBH58DA,,78.21,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQVMLKKKHKGFBH38DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPQVMLKKKHKGFBH38DA,,62.52,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTVMLKKKHKGFBH68DA,,87.88,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPTVMLKKKHKGFBH68DA,,78.21,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUVMLKKKHKGFBH78DA,,87.88,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPUVMLKKKHKGFBH78DA,,45.69,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPVVMLKKKHKGFBH88DA,,86.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,二層 陽台,全筆移轉
RPVVMLKKKHKGFBH88DA,,110.12,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPRWMLKKKHKGFBH58DA,,86.06,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十層 陽台,全筆移轉
RPRWMLKKKHKGFBH58DA,,77.34,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPOWMLKKKHKGFBH28DA,,86.06,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPOWMLKKKHKGFBH28DA,,77.34,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPUMLKKKHKGFBH18DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,二層 陽台,全筆移轉
RPPUMLKKKHKGFBH18DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPWUMLKKKHKGFBH88DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十一層 陽台,全筆移轉
RPWUMLKKKHKGFBH88DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPVUMLKKKHKGFBH78DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十層 陽台,全筆移轉
RPVUMLKKKHKGFBH78DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUWMLKKKHKGFBH88DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,二層 陽台,全筆移轉
RPUWMLKKKHKGFBH88DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUUMLKKKHKGFBH68DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPUUMLKKKHKGFBH68DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPVWMLKKKHKGFBH98DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,三層 陽台,全筆移轉
RPONNLKKKHKGFBH47DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPVWMLKKKHKGFBH98DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPONNLKKKHKGFBH47DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPXWMLKKKHKGFBH56DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPXWMLKKKHKGFBH56DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPNNLKKKHKGFBH57DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPPNNLKKKHKGFBH57DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPRNNLKKKHKGFBH77DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十層 陽台,全筆移轉
RPRNNLKKKHKGFBH77DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTNNLKKKHKGFBH97DA,,74.18,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPTNNLKKKHKGFBH97DA,,71.15,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTSMLSKKHKGFBH56DA,,46.47,集合住宅,鋼筋混凝土造,113年8月21日,五層,五層 陽台,全筆移轉
RPTSMLSKKHKGFBH56DA,,30.86,本共有部分之項目有：集合住宅（附屬停車空間、受電室）、樓梯間、電梯機房及水箱等五項。,鋼筋混凝土造,113年8月21日,五層,,持分移轉
RPSNNLKKKHKGFBH87DA,,74.18,集合住宅,鋼筋混凝土造,113年12月20日,十一層,三層 陽台,全筆移轉
RPSNNLKKKHKGFBH87DA,,71.15,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUNNLKKKHKGFBH08DA,,74.18,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPUNNLKKKHKGFBH08DA,,71.15,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQNNLKKKHKGFBH67DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPQNNLKKKHKGFBH67DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQONLKKKHKGFBH77DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPQONLKKKHKGFBH77DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPWNNLKKKHKGFBH28DA,,74.18,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPOONLKKKHKGFBH57DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,二層 陽台,全筆移轉
RPWNNLKKKHKGFBH28DA,,71.15,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPOONLKKKHKGFBH57DA,,99.75,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPVONLKKKHKGFBH28DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十層 陽台,全筆移轉
RPVONLKKKHKGFBH28DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPRONLKKKHKGFBH87DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPRONLKKKHKGFBH87DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUONLKKKHKGFBH18DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPUONLKKKHKGFBH18DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTONLKKKHKGFBH08DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,八層 陽台,全筆移轉
RPTONLKKKHKGFBH08DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPONLKKKHKGFBH67DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,三層 陽台,全筆移轉
RPPONLKKKHKGFBH67DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPWONLKKKHKGFBH38DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPWONLKKKHKGFBH38DA,,62.60,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPRPNLKKKHKGFBH97DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,八層 陽台,全筆移轉
RPRPNLKKKHKGFBH97DA,,62.60,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQPNLKKKHKGFBH87DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPQPNLKKKHKGFBH87DA,,62.60,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPSONLKKKHKGFBH97DA,,66.67,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPSONLKKKHKGFBH97DA,,67.23,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPXONLKKKHKGFBH48DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,六層 陽台,全筆移轉
RPXONLKKKHKGFBH48DA,,30.08,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPUPNLKKKHKGFBH28DA,,73.40,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPUPNLKKKHKGFBH28DA,,70.71,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPQNMLLKKHKGFBH67DA,,57.73,集合住宅,鋼筋混凝土造,113年12月20日,十一層,九層 陽台,全筆移轉
RPQNMLLKKHKGFBH67DA,,62.60,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPVPNLKKKHKGFBH38DA,,73.40,集合住宅,鋼筋混凝土造,113年12月20日,十一層,十層 陽台,全筆移轉
RPVPNLKKKHKGFBH38DA,,70.71,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTPNLKKKHKGFBH18DA,,73.40,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPTPNLKKKHKGFBH18DA,,70.71,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTNMLOKKHKGFHH88DA,20,27.80,住家用,鋼骨鋼筋混凝土造,94年2月5日,十四層,四層 陽台,持分移轉
RPTNMLOKKHKGFHH88DA,20,19.03,共有部分,鋼骨鋼筋混凝土造,94年2月5日,十四層,,持分移轉
RPXPNLKKKHKGFBH58DA,,71.46,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPXPNLKKKHKGFBH58DA,,69.67,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPNMLLKKHKGFBH57DA,,57.45,集合住宅,鋼筋混凝土造,113年12月20日,十一層,四層 陽台,全筆移轉
RPPNMLLKKHKGFBH57DA,,62.43,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPQNLKKKHKGFBH87DA,,71.46,集合住宅,鋼筋混凝土造,113年12月20日,十一層,七層 陽台,全筆移轉
RPPQNLKKKHKGFBH87DA,,69.67,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPWPNLKKKHKGFBH48DA,,71.46,集合住宅,鋼筋混凝土造,113年12月20日,十一層,三層 陽台,全筆移轉
RPWPNLKKKHKGFBH48DA,,69.67,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPPNMLLLKHKGFBH77EA,33,98.01,住家用,鋼筋混凝土造,81年8月1日,六層,三層 陽台,全筆移轉
RPPNMLLLKHKGFBH77EA,33,11.96,共有部分,鋼筋混凝土造,81年8月1日,六層,,持分移轉
RPPNMLLLKHKGFBH77EA,33,31.04,共有部分,鋼筋混凝土造,81年8月1日,六層,,持分移轉
RPOQNLKKKHKGFBH77DA,,71.46,集合住宅,鋼筋混凝土造,113年12月20日,十一層,五層 陽台,全筆移轉
RPOQNLKKKHKGFBH77DA,,69.67,本建物共有部分項目有：集合住宅（附屬管委會空間）、樓梯間、機房、水箱、停車空間、防空避難室兼停車空間等６項,鋼筋混凝土造,113年12月20日,十一層,,持分移轉
RPTNMLOLKHKGFCH48DA,46,84.46,住商用,加強磚造,68年6月2日,二層,一層 二層 騎樓,全筆移轉
RPPNMLKLKHKGFAH57EA,55,121.48,住家用,加強磚造,59年2月20日,二層,一層 二層,全筆移轉
RPPNMLLLKHKGFGH28EA,21,40.72,住家用,鋼筋混凝土造,93年2月5日,十四層,十一層 陽台 雨遮,全筆移轉
RPPNMLLLKHKGFGH28EA,21,13.43,共有部分,鋼筋混凝土造,93年2月5日,十四層,,持分移轉
RPQNMLKLKHKGFCH77DA,30,98.20,住家用,鋼筋混凝土造,83年12月15日,八層,七層 陽台,全筆移轉
RPQNMLKLKHKGFCH77DA,30,.31,住家用,鋼筋混凝土造,83年12月15日,一層,一層 雨遮,持分移轉
RPQNMLKLKHKGFCH77DA,30,.00,停車空間，防空避難室,鋼筋混凝土造,83年12月15日,八層,,
RPQNMLKLKHKGFCH77DA,30,27.03,停車空間，防空避難室,鋼筋混凝土造,83年12月15日,八層,,持分移轉
RPQNMLKLKHKGFCH77DA,30,2.88,蓄水池、機械房、受電室、通道,鋼筋混凝土造,83年12月15日,八層,,持分移轉
RPQNMLKLKHKGFCH77DA,30,.00,蓄水池、機械房、受電室、通道,鋼筋混凝土造,83年12月15日,八層,,
RPQNMLKLKHKGFCH77DA,30,6.07,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月15日,八層,,持分移轉
RPQNMLKLKHKGFCH77DA,30,.00,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月15日,八層,,
RPUOMLTKKHKGFAH88DA,21,.18,管理室,鋼筋混凝土造,93年3月23日,十九層,一層,持分移轉
RPUOMLTKKHKGFAH88DA,21,139.05,住家用,鋼筋混凝土造,93年3月23日,十九層,十五層 陽台,全筆移轉
RPUOMLTKKHKGFAH88DA,21,44.52,共有部分,鋼筋混凝土造,93年3月23日,十九層,,持分移轉
RPUOMLTKKHKGFAH88DA,21,2.48,共有部分,鋼筋混凝土造,93年3月23日,十九層,,持分移轉
RPUOMLTKKHKGFAH88DA,21,.00,共有部分,鋼筋混凝土造,93年3月23日,十九層,,持分移轉
RPUOMLTKKHKGFAH88DA,21,34.21,共有部分,鋼筋混凝土造,93年3月23日,十九層,,持分移轉
RPXNMLMKKHKGFHH09DA,49,52.54,住家用,鋼筋混凝土造,65年8月2日,四層,三層,全筆移轉
RPTNMLKKKHKGFGH38DA,31,48.49,住宅、自用儲藏室、店舖,鋼筋混凝土造,83年4月15日,二層,一層 二層 陽台 平台 屋頂突出物 雨遮 地下層,持分移轉
RPTNMLKKKHKGFGH38DA,31,5.82,共有部分,鋼筋混凝土造,83年4月15日,三層,,持分移轉
RPOOMLSJKHKGFBH18DA,36,5.98,共有部分,鋼筋混凝土造,78年5月29日,五層,,持分移轉
RPOOMLSJKHKGFBH18DA,36,22.50,住家用,鋼筋混凝土造,78年5月29日,五層,四層 陽台,全筆移轉
RPSNMLLLKHKGFHH58DA,3,80.93,集合住宅,鋼筋混凝土造,111年5月18日,二十二層,五層 陽台,全筆移轉
RPSNMLLLKHKGFHH58DA,3,14.94,共有部分之項目有：機電設備空間、停車空間、機車停車空間、集合住宅（附屬管委會使用空間、警衛室、儲藏室）等四項。,鋼筋混凝土造,111年5月18日,二十二層,,持分移轉
RPSNMLLLKHKGFHH58DA,3,25.19,共有部分之項目有：機電設備空間、機電設備空間（中繼機房）、樓電梯間、水錶室、樓梯間、電梯機房、水箱室等七項。,鋼筋混凝土造,111年5月18日,二十二層,,持分移轉
RPSNMLLLKHKGFHH58DA,3,27.32,共有部分之項目有：停車空間、防空避難室兼停車空間等二項。,鋼筋混凝土造,111年5月18日,二十二層,,持分移轉
RPWNMLPJKHKGFBH68EA,22,126.90,住家用,鋼筋混凝土造,92年6月2日,十四層,五層 陽台,全筆移轉
RPWNMLPJKHKGFBH68EA,22,27.27,共有部分,鋼筋混凝土造,92年6月2日,十四層,,持分移轉
RPWNMLPJKHKGFBH68EA,22,57.25,共有部分,鋼筋混凝土造,92年6月2日,十四層,,持分移轉
RPTNMLKLKHKGFAH87DA,52,221.00,住家用,加強磚造,62年1月20日,二層,一層 二層,全筆移轉
RPVSMLTKKHKGFBH86DA,11,60.22,集合住宅,鋼筋混凝土造,103年5月20日,五層,四層 陽台 雨遮,全筆移轉
RPVSMLTKKHKGFBH86DA,11,35.45,本共有部分之項目為：停車空間、樓梯間、梯廳、安全梯等共四項。,鋼筋混凝土造,103年5月20日,五層,,持分移轉
RPUOMLOLKHKGFDH78DA,29,114.50,住家用,鋼筋混凝土造,84年11月7日,十二層,十二層 陽台 雨遮,全筆移轉
RPUOMLOLKHKGFDH78DA,29,75.54,停車場兼防空避難室,鋼筋混凝土造,84年11月7日,十二層,,持分移轉
RPUOMLOLKHKGFDH78DA,29,14.42,電梯、樓梯、屋頂突出物、機房、水箱、門廳,鋼筋混凝土造,84年11月7日,十二層,,持分移轉
RPPNMLKLKHKGFEH87DA,29,89.17,住家用,鋼筋混凝土造,85年3月19日,六層,三層 陽台,全筆移轉
RPPNMLKLKHKGFEH87DA,29,15.51,共有部分,鋼筋混凝土造,85年3月19日,七層,,持分移轉
RPPNMLKLKHKGFEH87DA,29,17.22,共有部分,鋼筋混凝土造,85年3月19日,六層,,持分移轉
RPTPMLLLKHKGFBH28DA,27,23.27,住家用,鋼筋混凝土造,86年8月11日,七層,七層,全筆移轉
