編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOSMLKKKHKGFAM28DA,坡道平面,1100000,30.67,地下二樓
RPWRMLKKKHKGFAM98DA,坡道平面,1100000,30.67,地下一樓
RPXRMLKKKHKGFAM09DA,坡道平面,1100000,30.67,地下二樓
RPRNMLOLJHKGFAM48DA,坡道平面,1200000,19.17,一樓
RPQNMLLKKHKGFAM08DA,坡道平面,1000000,30.67,地下二樓
RPUOMLQJKHKGFDM66DA,一樓平面,0,,一樓
RPXNMLLKKHKGFAM78DA,坡道平面,1100000,30.67,地下二樓
RPXNMLLKKHKGFAM78DA,坡道平面,1100000,30.67,地下二樓
RPSNMLRKKHKGFDM66EA,一樓平面,0,,一樓
RPPOMLQJKHKGFDM78DA,一樓平面,0,,一樓
RPRNMLRKKHKGFDM56EA,一樓平面,0,,一樓
RPPNMLSKKHKGFDM09EA,一樓平面,0,,一樓
RPTRMLKKKHKGFAM68DA,坡道平面,1200000,30.67,地下一樓
RPQNMLKKKHKGFDM28DA,一樓平面,0,,一樓
RPXNMLSJKHKGFAM76DA,坡道平面,1100000,30.67,地下一樓
RPOOMLSJKHKGFAM58DA,坡道平面,1000000,30.67,地下二樓
RPSNMLKKKHKGFAM18DA,坡道平面,950000,30.67,地下二樓
RPTNMLKKKHKGFAM28DA,坡道平面,1000000,30.67,地下二樓
RPQOMLLKKHKGFAM18DA,坡道平面,1100000,30.67,地下一樓
RPQOMLLKKHKGFAM18DA,坡道平面,1100000,30.67,地下一樓
RPVRMLKKKHKGFAM88DA,坡道平面,1100000,30.67,地下一樓
RPXOMLLKKHKGFAM88DA,坡道平面,1000000,30.67,地下二樓
RPQNMLKKKHKGFAM97DA,坡道平面,1000000,30.67,地下二樓
RPROMLSJKHKGFAM88DA,坡道平面,1000000,30.67,地下二樓
RPPOMLSJKHKGFAM68DA,坡道平面,1000000,30.67,地下二樓
RPQOMLSJKHKGFAM78DA,坡道平面,950000,30.67,地下二樓
RPRQMLKKKHKGFAM38DA,坡道平面,1200000,30.67,地下一樓
RPQQMLKKKHKGFAM28DA,坡道平面,1200000,30.67,地下一樓
RPQQMLKKKHKGFAM28DA,坡道平面,1000000,30.67,地下二樓
RPSQMLKKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
RPVQMLKKKHKGFAM78DA,坡道平面,1100000,30.67,地下一樓
RPORMLKKKHKGFAM18DA,坡道平面,1100000,30.67,地下二樓
RPWQMLKKKHKGFAM88DA,坡道平面,1000000,30.67,地下二樓
RPTOMLSJKHKGFAM09DA,坡道平面,1000000,30.67,地下二樓
RPXPMLKKKHKGFAM88DA,坡道平面,1200000,30.67,地下一樓
RPSNMLLKKHKGFAM28DA,坡道平面,1000000,30.67,地下二樓
RPTNMLLKKHKGFAM38DA,坡道平面,1000000,30.67,地下二樓
RPWNMLSJKHKGFAM66DA,坡道平面,1000000,30.67,地下二樓
RPWNMLSJKHKGFAM66DA,坡道平面,1000000,30.67,地下二樓
RPRPMLKKKHKGFAM28DA,坡道平面,1100000,30.67,地下二樓
RPPPMLKKKHKGFAM08DA,坡道平面,1000000,30.67,地下二樓
RPUPMLKKKHKGFAM58DA,坡道平面,1100000,30.67,地下一樓
RPPOMLKKKHKGFAM97DA,坡道平面,1000000,30.67,地下二樓
RPSPMLKKKHKGFAM38DA,坡道平面,1100000,30.67,地下一樓
RPVPMLKKKHKGFAM68DA,坡道平面,1000000,30.67,地下二樓
RPWPMLKKKHKGFAM78DA,坡道平面,1000000,30.67,地下二樓
RPWPMLKKKHKGFAM78DA,坡道平面,1000000,30.67,地下二樓
RPSOMLSJKHKGFAM98DA,坡道平面,1100000,30.67,地下一樓
RPXQMLKKKHKGFAM98DA,坡道平面,1100000,30.67,地下一樓
RPXQMLKKKHKGFAM98DA,坡道平面,1100000,30.67,地下一樓
RPPNMLLKKHKGFAM97DA,坡道平面,1000000,30.67,地下二樓
RPPNMLLKKHKGFAM97DA,坡道平面,1000000,30.67,地下二樓
RPRNMLKKKHKGFAM08DA,坡道平面,1000000,30.67,地下二樓
RPOOMLKKKHKGFAM87DA,坡道平面,1000000,30.67,地下二樓
RPWOMLKKKHKGFAM68DA,坡道平面,1000000,30.67,地下二樓
RPXOMLKKKHKGFAM78DA,坡道平面,1000000,30.67,地下二樓
RPXNMLKKKHKGFAM68DA,坡道平面,1000000,30.67,地下二樓
RPUNMLKKKHKGFAM38DA,坡道平面,1000000,30.67,地下二樓
RPROMLKKKHKGFAM18DA,坡道平面,1100000,30.67,地下一樓
RPROMLKKKHKGFAM18DA,坡道平面,1100000,30.67,地下一樓
RPSOMLKKKHKGFAM28DA,坡道平面,1000000,30.67,地下二樓
RPUOMLKKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
RPVNMLKKKHKGFAM48DA,坡道平面,1000000,30.67,地下二樓
RPTOMLKKKHKGFAM38DA,坡道平面,1000000,30.67,地下二樓
RPTOMLKKKHKGFAM38DA,坡道平面,1000000,30.67,地下二樓
RPTPMLKKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
RPTPMLKKKHKGFAM48DA,坡道平面,1200000,30.67,地下一樓
RPQOMLKKKHKGFAM08DA,坡道平面,1100000,30.67,地下一樓
RPOQMLKKKHKGFAM08DA,坡道平面,1000000,30.67,地下二樓
RPWNMLKKKHKGFAM58DA,坡道平面,1000000,30.67,地下二樓
RPUQMLKKKHKGFAM68DA,坡道平面,1000000,30.67,地下二樓
RPPRMLKKKHKGFAM28DA,坡道平面,1000000,30.67,地下二樓
RPRRMLKKKHKGFAM48DA,坡道平面,1000000,30.67,地下二樓
RPPQMLKKKHKGFAM18DA,坡道平面,1000000,30.67,地下二樓
RPRNMLLKKHKGFAM18DA,坡道平面,1100000,30.67,地下一樓
RPQRMLKKKHKGFAM38DA,坡道平面,1000000,30.67,地下二樓
RPSRMLKKKHKGFAM58DA,坡道平面,1100000,30.67,地下一樓
RPVNMLLKKHKGFAM58DA,坡道平面,1100000,30.67,地下一樓
RPUNMLLKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
RPWNMLLKKHKGFAM68DA,坡道平面,1100000,30.67,地下一樓
RPROMLLKKHKGFAM28DA,坡道平面,1100000,30.67,地下一樓
RPPNMLMKKHKGFAM08DA,坡道平面,1000000,30.67,地下二樓
RPTOMLLKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
RPTOMLLKKHKGFAM48DA,坡道平面,1100000,30.67,地下一樓
