編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSNMLKLJHKGFBJ97DA,7,29.02,本共有部分之項目有防空避難室兼停車空間、管委會、停車空間、樓梯間、水箱、機械室等６項。,鋼筋混凝土造,107年4月9日,十二層,,持分移轉
RPTVMLRKKHKGFDJ17DA,1,405.39,日常用品零售及服務設施、住宅、樓梯間,鋼筋混凝土造,113年3月28日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPQNMLPLKHKGFBJ38DA,17,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,四層 陽台 雨遮,全筆移轉
RPQNMLPLKHKGFBJ38DA,17,11.33,共有部分,鋼筋混凝土造,97年3月10日,十層,,持分移轉
RPWOMLNKJHKGFCJ78DA,28,100.64,住家用,鋼筋混凝土造,85年12月24日,十一層,九層 陽台,全筆移轉
RPWOMLNKJHKGFCJ78DA,28,14.70,共有部分,鋼筋混凝土造,85年12月24日,十二層,,持分移轉
RPWOMLNKJHKGFCJ78DA,28,23.82,共有部分,鋼筋混凝土造,85年12月24日,十二層,,持分移轉
RPWOMLNKJHKGFCJ78DA,28,7.89,共有部分,鋼筋混凝土造,85年12月24日,十二層,,持分移轉
RPWOMLNKJHKGFCJ78DA,28,10.22,共有部分,鋼筋混凝土造,85年12月24日,十一層,,持分移轉
RPPNMLPLKHKGFCJ48EA,29,90.38,住家用,鋼筋混凝土造,84年12月12日,八層,二層 陽台 花台,全筆移轉
RPPNMLPLKHKGFCJ48EA,29,16.44,共有部分,鋼筋混凝土造,84年12月12日,七層,,持分移轉
RPPNMLPLKHKGFCJ48EA,29,17.77,共有部分,鋼筋混凝土造,84年12月12日,八層,,持分移轉
RPRNMLPLKHKGFCJ58DA,47,105.72,住家用,加強磚造,66年7月1日,二層,一層 二層,全筆移轉
RPSNMLNJJHKGFBJ08DA,10,128.76,住家用,鋼筋混凝土造,103年9月24日,二十三層,十四層 陽台,全筆移轉
RPSNMLNJJHKGFBJ08DA,10,10.52,本共有部分之項目有前廊、管理員室、管委會使用空間、機電空間，機械室、水箱等六項。,鋼筋混凝土造,103年9月24日,二十三層,,持分移轉
RPSNMLNJJHKGFBJ08DA,10,51.95,本共有部分之項目有防空避難室、停車空間、前廊、管委會空間、防災中心、管理員室等六項。,鋼筋混凝土造,103年9月24日,二十三層,,持分移轉
RPSNMLNJJHKGFBJ08DA,10,22.73,本共有部分之項目有梯間、機械室、水箱等三項。,鋼筋混凝土造,103年9月24日,二十三層,,持分移轉
RPRNMLKLKHKGFCJ08DA,5,55.48,集合住宅,鋼筋混凝土造,109年1月13日,十五層,十五層 陽台 雨遮,全筆移轉
RPRNMLKLKHKGFCJ08DA,5,54.86,本共有部分之項目有停車空間、管委會使用空間、門廊、樓電梯間、車道、其他、樓梯間、機械室、水箱等９項,鋼筋混凝土造,109年1月13日,十五層,,持分移轉
RPSNMLKLKHKGFBJ08DA,29,66.70,住家用,鋼筋混凝土造,84年8月17日,七層,七層 陽台,全筆移轉
RPSNMLKLKHKGFBJ08DA,29,23.23,共有部分,鋼筋混凝土造,84年8月17日,七層,,持分移轉
RPQNMLKKJHKGFDJ87DA,,197.52,住家用,加強磚造,,三層,一層 二層 三層,全筆移轉
RPUNMLRKKHKGFBJ88DA,5,.03,辦公室,鋼筋混凝土造,109年2月21日,二十九層,一層,持分移轉
RPUNMLRKKHKGFBJ88DA,5,121.20,住家用,鋼筋混凝土造,109年2月21日,二十九層,二十二層 陽台 雨遮,全筆移轉
RPUNMLRKKHKGFBJ88DA,5,30.42,本共有部分之項目有停車空間、機房、消防機房、汙水機房、梯廳、梯間、排煙室、水箱、機械室、中繼機房、防空避難室兼停車空間、台電配電室、發電機房、安全梯、電信機房、社區中心、防災中心、前廊、門廊、污水處理室、特別安全梯、頂蓋型開放空間、社區游泳池等二十三項。,鋼筋混凝土造,109年2月21日,二十九層,,持分移轉
RPUNMLRKKHKGFBJ88DA,5,29.58,本共有部分之項目有停車空間、機房、消防機房、汙水機房、梯廳、梯間、排煙室、水箱、機械室、中繼機房、防空避難室兼停車空間、台電配電室、發電機房、安全梯、電信機房、社區中心、防災中心、前廊、門廊、污水處理室、特別安全梯、頂蓋型開放空間、社區游泳池等二十三項。,鋼筋混凝土造,109年2月21日,二十九層,,持分移轉
RPUNMLRKKHKGFBJ88DA,5,29.67,本共有部分之項目有梯廳、特別安全梯、排煙室、梯間、機械室、中繼機房、水箱等七項。,鋼筋混凝土造,109年2月21日,二十九層,,持分移轉
RPUNMLRKIIJGFBJ68DA,41,82.32,住家用,鋼筋混凝土造,72年6月30日,四層,三層,全筆移轉
RPUNMLRKIIJGFBJ68DA,41,6.06,共有部分,鋼筋混凝土造,72年6月30日,五層,,持分移轉
RPVNMLOLKIJGFBJ78DA,8,169.00,網室,鋼骨造,105年9月7日,二層,一層,全筆移轉
RPOOMLNJJHKGFBJ77DA,7,63.49,住家用,鋼筋混凝土造,106年6月15日,十四層,二層 陽台,全筆移轉
RPOOMLNJJHKGFBJ77DA,7,51.69,本共有部分之項目有停車空間、防空避難室兼停車空間、公共服務空間等三項,鋼筋混凝土造,106年6月15日,十四層,,持分移轉
RPOOMLNJJHKGFBJ77DA,7,13.10,本共有部分之項目有梯間、機房、水箱等三項,鋼筋混凝土造,106年6月15日,十四層,,持分移轉
RPRNMLOLKHKGFCJ48DA,31,96.94,住家用,鋼筋混凝土造,83年4月1日,六層,六層 陽台,全筆移轉
RPRNMLOLKHKGFCJ48DA,31,29.52,共有部分,鋼筋混凝土造,83年4月1日,六層,,持分移轉
RPRNMLOLKHKGFCJ48DA,31,12.22,共有部分,鋼筋混凝土造,83年4月1日,六層,,持分移轉
RPOOMLKMKIJGFDJ08DA,14,67.09,住家用,鋼筋混凝土造,99年7月1日,五層,三層 陽台,全筆移轉
RPOOMLKMKIJGFDJ08DA,14,14.02,停車空間、樓梯間、機械室,鋼筋混凝土造,99年7月1日,五層,,持分移轉
RPTNMLOLKHKGFCJ68DA,28,16.00,共有部分,鋼筋混凝土造,85年12月31日,四層,,持分移轉
RPTNMLOLKHKGFCJ68DA,27,72.16,住家用,鋼筋混凝土造,86年6月16日,八層,四層 陽台 雨遮,全筆移轉
RPTNMLOLKHKGFCJ68DA,27,9.64,共有部分,鋼筋混凝土造,86年6月16日,八層,,持分移轉
RPTNMLOLKHKGFCJ68DA,27,.86,共有部分,鋼筋混凝土造,86年6月16日,八層,,持分移轉
RPPPMLKKJHKGFBJ77DA,17,21.63,商業用,鋼筋混凝土造,96年12月13日,五層,五層 陽台 雨遮,全筆移轉
RPPPMLKKJHKGFBJ77DA,17,8.95,共有部分,鋼筋混凝土造,96年12月13日,五層,,持分移轉
RPUSMLMKKHKGFDJ09DA,,58.04,集合住宅,鋼筋混凝土造,113年11月15日,十四層,十層 陽台,全筆移轉
RPUSMLMKKHKGFDJ09DA,,51.48,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間門廳）、集合住宅（附屬梯間）、梯間、機械室、水箱等６項,鋼筋混凝土造,113年11月15日,十四層,,持分移轉
RPVNMLOJJIJGFBJ48DA,,197.31,集合住宅、停車空間、樓梯間,鋼筋混凝土造,113年4月12日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPUNMLKLKHKGFBJ28DA,13,215.23,住家用,鋼筋混凝土造,100年7月23日,五層,一層 二層 三層 四層 五層 雨遮,全筆移轉
RPTOMLOJKHKGFBJ48DA,,86.80,集合住宅,鋼筋混凝土造,113年9月13日,十五層,八層 陽台,全筆移轉
RPTOMLOJKHKGFBJ48DA,,73.24,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間、垃圾處理空間）、梯間、機械室、水箱等五項。,鋼筋混凝土造,113年9月13日,十五層,,持分移轉
RPSNMLRJKHKGFDJ78DA,3,.13,共有部分,鋼筋混凝土造,109年11月24日,六層,,持分移轉
RPSNMLRJKHKGFDJ78DA,1,55.24,集合住宅,鋼筋混凝土造,111年11月18日,六層,五層 陽台,全筆移轉
RPSNMLRJKHKGFDJ78DA,1,7.87,本共有部分之項目有樓梯間、機械室等２項,鋼筋混凝土造,111年11月18日,六層,,持分移轉
RPSNMLRJKHKGFDJ78DA,1,38.92,本共有部分之項目有停車空間、梯間等２項,鋼筋混凝土造,111年11月18日,七層,,持分移轉
RPWNMLNKJHKGFBJ58DA,12,.05,管理員室,鋼筋混凝土造,101年3月18日,十四層,一層,持分移轉
RPWNMLNKJHKGFBJ58DA,12,104.51,住家用,鋼筋混凝土造,101年3月18日,十四層,七層 陽台 雨遮,全筆移轉
RPWNMLNKJHKGFBJ58DA,12,19.48,本共有部分之項目有樓梯間，水箱，機械室等三項。,鋼筋混凝土造,101年3月18日,十四層,,持分移轉
RPWNMLNKJHKGFBJ58DA,12,27.08,本共有部分之項目有防空避難室，停車空間，廣場式開放空間，車道等四項。,鋼筋混凝土造,101年3月18日,十四層,,持分移轉
RPWNMLNKJHKGFBJ58DA,12,19.13,本共有部分之項目有防空避難室，停車空間，廣場式開放空間，車道等四項。,鋼筋混凝土造,101年3月18日,十四層,,持分移轉
RPUNMLNKKHKGFBJ48DA,,87.98,集合住宅,鋼筋混凝土造,113年9月13日,十五層,七層 陽台,全筆移轉
RPUNMLNKKHKGFBJ48DA,,73.83,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間、垃圾處理空間）、梯間、機械室、水箱等五項。,鋼筋混凝土造,113年9月13日,十五層,,持分移轉
RPXOMLLJJIJGFBJ48DA,9,111.36,住家用,鋼筋混凝土造,105年1月26日,二十四層,二十二層 陽台,全筆移轉
RPXOMLLJJIJGFBJ48DA,9,119.19,本共有部分之項目有防空避難室兼停車空間、停車空間、機車停車空間、電信室、中繼水箱、機房、水箱、樓梯間、梯間、消防機房、開放空間、垃圾室、走廊、管理員室、防災中心等十五項。,鋼筋混凝土造,105年1月26日,二十四層,,持分移轉
RPOTMLMKKHKGFDJ58DA,,53.39,集合住宅,鋼筋混凝土造,113年11月15日,十四層,五層 陽台,全筆移轉
RPOTMLMKKHKGFDJ58DA,,48.17,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間門廳）、集合住宅（附屬梯間）、梯間、機械室、水箱等６項,鋼筋混凝土造,113年11月15日,十四層,,持分移轉
RPUOMLKLKHKGFDJ58DA,21,277.34,農舍,鋼筋混凝土加強磚造,92年10月6日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPSSMLMKKHKGFDJ88DA,,58.04,集合住宅,鋼筋混凝土造,113年11月15日,十四層,四層 陽台,全筆移轉
RPSSMLMKKHKGFDJ88DA,,51.48,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間門廳）、集合住宅（附屬梯間）、梯間、機械室、水箱等６項,鋼筋混凝土造,113年11月15日,十四層,,持分移轉
RPWNMLQJKHKGFBJ88DA,,167.85,集合住宅,鋼筋混凝土造,113年11月25日,二十層,七層 陽台,全筆移轉
RPWNMLQJKHKGFBJ88DA,,160.98,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、排煙室、樓梯間、水錶室、消防泵浦室、昇降機機房、水箱等九項。,鋼筋混凝土造,113年11月25日,二十層,,持分移轉
RPPNMLKLKHKGFBJ77DA,,158.14,集合住宅,鋼筋混凝土造,113年11月25日,二十層,十四層 陽台,全筆移轉
RPPNMLKLKHKGFBJ77DA,,173.51,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、排煙室、樓梯間、水錶室、消防泵浦室、昇降機機房、水箱等九項。,鋼筋混凝土造,113年11月25日,二十層,,持分移轉
RPUNMLSKKHKGFCJ09DA,,213.56,停車空間、集合住宅,鋼筋混凝土造,113年3月4日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPVOMLLKKHKGFBJ48DA,1,55.15,集合住宅,鋼筋混凝土造,112年12月15日,十四層,八層 陽台,全筆移轉
RPVOMLLKKHKGFBJ48DA,1,55.10,本共有部分之項目有防空避難室兼停車空間、消防泵浦室、汙雨水機房、儲藏室、蓄水池、梯間、停車空間、發電機房、台電配電場所、垃圾冷藏空間、資源回收儲藏空間、電信室、管委會使用空間、機械室、水箱等十五項。,鋼筋混凝土造,112年12月15日,十五層,,持分移轉
RPUOMLNLJHKGFDJ78DA,,58.04,集合住宅,鋼筋混凝土造,113年11月15日,十四層,二層 陽台,全筆移轉
RPUOMLNLJHKGFDJ78DA,,51.48,本共有部分之項目有停車空間、集合住宅（附屬管委會使用空間門廳）、集合住宅（附屬梯間）、梯間、機械室、水箱等６項,鋼筋混凝土造,113年11月15日,十四層,,持分移轉
RPPOMLRJKHKGFBJ38DA,9,.09,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層,持分移轉
RPPOMLRJKHKGFBJ38DA,9,150.42,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十六層 陽台 雨遮,全筆移轉
RPPOMLRJKHKGFBJ38DA,9,59.50,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,,持分移轉
RPPOMLRJKHKGFBJ38DA,9,25.98,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,,持分移轉
RPPOMLRJKHKGFBJ38DA,9,.00,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,,持分移轉
RPPOMLRJKHKGFBJ38DA,9,9.28,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,,持分移轉
