編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPSNMLNKKHKGFCE87DA,坡道平面,1650000,24.38,地下二樓
RPXPMLNLJHKGFDE68DA,坡道平面,0,22.53,地下一樓
RPXNMLLLKHKGFCE28DA,坡道機械,0,,地下一樓
RPRNMLPJKHKGFFE18DA,坡道平面,0,28.36,地下三樓
RPWNMLOKKHKGFEE58DA,坡道平面,0,24.57,地下四樓
RPWNMLOKKHKGFEE58DA,坡道平面,0,24.57,地下四樓
RPSNMLQJKHKGFGE48DA,坡道平面,0,,地下一樓
RPPPMLOKKHKGFGE28DA,坡道平面,0,20.60,地下一樓
RPSOMLLLKHKGFGE28DA,坡道平面,1800000,,地下二樓
RPROMLOLKHKGFGE48DA,坡道平面,0,24.32,地下二樓
RPQOMLTKKHKGFCE38DA,坡道機械,0,,地下一樓
RPQOMLRJJHKGFDE08DA,坡道平面,0,19.34,地下二樓
RPPQMLNKJHKGFDE87DA,坡道機械,0,7.21,地下三樓
RPTNMLOLKHKGFGE58DA,坡道平面,0,34.36,地下一樓
RPPNMLOLKHKGFDE97EA,坡道平面,0,17.60,地下二樓
RPWOMLKLKHKGFEE38DA,坡道平面,0,6.08,地下一樓
RPVNMLOLKHKGFDE48DA,坡道機械,1700000,19.75,地下四樓
RPPNMLPLKHKGFKE68DA,一樓平面,0,,一樓
RPSPMLNKJHKGFDE08DA,坡道平面,0,20.13,地下二樓
RPROMLMKKHKGFGE18DA,坡道機械,0,,地下一樓
RPPNMLOJKHKGFCE57DA,坡道平面,0,21.96,地下三樓
RPVOMLOJKHKGFEE48DA,坡道平面,0,,地下一樓
RPQOMLPJKHKGFAE67DA,坡道平面,0,21.31,地下二樓
RPQNMLSJKIJGFAE87DA,坡道平面,2500000,17.91,地下三樓
RPWPMLKKKHKGFEE38DA,坡道機械,0,,地下一樓
RPUNMLOLJHKGFGE58DA,坡道平面,0,,地下一樓
RPTNMLTKKHKGFAE38DA,坡道平面,0,17.98,地下四樓
RPPNMLNLJHKGFEE77DA,坡道機械,0,,地下一樓
RPXNMLSJJHKGFGE09DA,坡道平面,1950000,26.42,地下三樓
RPROMLSKKHKGFDE48DA,坡道平面,2100000,24.75,地下二樓
RPROMLSKKHKGFDE48DA,坡道平面,2100000,24.75,地下二樓
RPSNMLTKKHKGFEE68DA,坡道機械,0,,地下一樓
RPSOMLMKKHKGFGE28DA,坡道平面,0,,地下一樓
RPRNMLSKKHKGFEE48DA,坡道平面,0,26.60,地下一樓
RPWNMLNLJHKGFAE08DA,坡道平面,0,17.98,地下四樓
RPOOMLMLJHKGFGE87DA,坡道平面,0,27.76,地下二樓
RPTOMLRJJHKGFGE68DA,坡道機械,0,,地下一樓
RPXNMLKLKHKGFAE97DA,坡道機械,0,,地下二樓
RPXNMLKLKHKGFAE97DA,坡道機械,0,,地下二樓
RPPNMLOJKHKGFAE37DA,坡道機械,0,6.94,地下五樓含以下
RPSOMLTKKHKGFCE58DA,坡道平面,1160000,29.53,地下一樓
RPRNMLSKKHKGFCE28DA,坡道平面,2450000,27.25,地下二樓
RPUOMLPJKHKGFAE08DA,坡道平面,0,,地下一樓
RPPPMLKKKHKGFIE08DA,坡道平面,1880000,20.58,地下二樓
RPVNMLNLJHKGFGE58DA,坡道平面,0,19.35,地下一樓
RPQNMLMKKHKGFEE77DA,坡道平面,0,22.01,地下一樓
RPOOMLMKKHKGFEE67DA,坡道平面,2450000,15.46,地下三樓
RPTOMLKLKHKGFEE08DA,坡道平面,1800000,28.10,地下二樓
RPTNMLTKKHKGFDE68DA,坡道平面,2300000,17.60,地下二樓
RPTNMLSJKHKGFDE48DA,坡道平面,0,,地下一樓
RPTNMLRKKHKGFAE18DA,坡道機械,0,10.70,地下二樓
RPTNMLRKKHKGFAE18DA,坡道機械,0,10.70,地下二樓
RPTNMLLLKHKGFDE97DA,坡道機械,1200000,,地下一樓
RPSQMLMLJHKGFEE28DA,升降機械,0,,地下一樓
RPRNMLRJKHKGFFE38DA,坡道平面,0,26.70,地下三樓
RPUNMLQKJHKGFFE58DA,升降機械,950000,5.06,一樓
RPWOMLOLJHKGFEE68DA,坡道平面,2280000,15.81,地下二樓
RPPNMLRLJHKGFEE18DA,坡道平面,0,15.81,地下二樓
RPPNMLKKKHKGFGE67DA,坡道平面,0,21.04,地下二樓
RPPOMLKLKHKGFGE87DA,一樓平面,1100000,,一樓
RPUOMLKLJHKGFGE28DA,坡道平面,0,,地下一樓
RPWNMLKKKHKGFGE38DA,坡道平面,1900000,19.73,地下二樓
RPOOMLLLKHKGFGE87DA,坡道平面,0,,地下一樓
RPVPMLOLKIJGFFE88DA,升降機械,1050000,9.13,一樓
RPWPMLRKKIJGFIE86DA,坡道平面,2000000,22.64,地下二樓
RPRNMLLLKHKGFDE87EA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFDE87EA,坡道平面,0,,地下二樓
RPQOMLRKJHKGFBE97DA,升降平面,0,13.31,地下二樓
RPQOMLRKJHKGFBE97DA,升降平面,0,13.31,地下二樓
RPRNMLRKKHKGFEE38DA,坡道平面,1900000,20.31,地下三樓
RPSNMLRKKHKGFEE48DA,坡道平面,1900000,20.31,地下三樓
RPVNMLOLKHKGFEE58DA,坡道平面,0,,地下一樓
RPSOMLOLJHKGFFE38DA,一樓平面,0,,一樓
RPPOMLKLKIJGFEE67DA,坡道平面,0,,地下一樓
RPPNMLPLKHKGFGE38EA,坡道平面,0,21.29,地下一樓
RPXOMLOLKIJGFEE88DA,坡道平面,0,24.32,地下四樓
RPQNMLPKJHKGFBE67DA,坡道平面,0,,地下四樓
RPXNMLTKKHKGFCE98DA,坡道平面,0,24.86,地下二樓
RPSOMLQKKHKGFGE68DA,坡道平面,2150000,24.60,地下二樓
RPQOMLQKKHKGFGE48DA,坡道平面,2200000,22.64,地下一樓
RPROMLQKKHKGFGE58DA,坡道平面,2150000,24.60,地下二樓
RPPOMLQKKHKGFGE38DA,坡道平面,2150000,24.60,地下二樓
RPSPMLKMKIJGFGE38DA,坡道平面,2000000,26.42,地下二樓
RPQQMLPLJIJGFCE18DA,坡道機械,1350000,12.78,地下三樓
RPPOMLQKKIJGFAE77DA,塔式車位,0,,
RPPNMLSKKHKGFCE08DA,坡道機械,1350000,12.78,地下三樓
RPQNMLSKKHKGFCE18DA,坡道平面,2450000,27.25,地下二樓
RPSNMLSKKHKGFCE38DA,坡道平面,2500000,27.25,地下一樓
RPWRMLKKJHKGFEE48DA,坡道平面,2550000,26.50,地下三樓
RPTOMLOLJIJGFCE18DA,坡道平面,2250000,25.55,地下二樓
RPVRMLPLJIJGFCE78DA,坡道機械,1400000,12.78,地下三樓
RPWRMLPLJIJGFCE88DA,坡道平面,2400000,27.25,地下二樓
RPVQMLPLJIJGFCE68DA,坡道機械,1350000,12.78,地下三樓
RPPNMLQJKHKGFBE67DA,坡道平面,0,23.07,地下三樓
RPPNMLQJKHKGFBE67DA,坡道平面,0,23.07,地下三樓
RPPRMLPLJIJGFCE18DA,坡道平面,2350000,25.55,地下二樓
RPSOMLKLJHKGFIE28DA,坡道平面,2100000,39.01,地下三樓
RPQNMLLLKHKGFDE77EA,坡道平面,0,,地下二樓
RPPOMLMLJHKGFGE97DA,坡道平面,0,,地下一樓
RPPOMLNJKIJGFCE57DA,坡道平面,0,21.93,地下五樓含以下
RPOPMLKLKHKGFEE67DA,坡道平面,1900000,20.31,地下三樓
RPXNMLOKKHKGFGE88DA,坡道平面,0,10.00,地下一樓
RPRNMLSKKHKGFAE18EA,坡道平面,0,26.04,地下二樓
RPTNMLLLKHKGFAE67DA,坡道機械,0,,地下四樓
RPVNMLKLKHKGFAE77DA,坡道平面,0,28.39,地下三樓
RPTNMLKKKHKGFAE47DA,坡道平面,0,19.23,地下一樓
RPTNMLKKKHKGFAE47DA,坡道平面,0,16.60,地下二樓
RPSQMLPLJIJGFCE38DA,坡道機械,1450000,12.78,地下三樓
RPUOMLSJJHKGFCE48DA,坡道平面,0,,地下一樓
RPUNMLSKKHKGFCE58DA,坡道平面,2280000,35.08,地下三樓
RPWNMLLMKIJGFEE48DA,坡道平面,0,18.72,地下一樓
RPPQMLMKKHKGFEE97DA,坡道平面,2650000,26.50,地下二樓
RPUPMLKLKHKGFEE28DA,坡道機械,1430000,6.02,地下四樓
RPVPMLRLJHKGFEE98DA,坡道機械,880000,5.46,地下五樓含以下
RPPOMLPJKHKGFAE57DA,坡道平面,2400000,25.51,地下三樓
RPPOMLPJKHKGFAE57DA,坡道平面,2400000,25.51,地下三樓
RPOQMLMKKHKGFEE87DA,坡道平面,2550000,26.50,地下三樓
RPROMLOKJHKGFAE67DA,坡道平面,0,19.94,地下一樓
RPXPMLRKKHKGFEE56DA,坡道平面,2180000,15.81,地下三樓
RPPQMLKKKHKGFEE77DA,坡道平面,2180000,13.66,地下二樓
RPRQMLMKKHKGFEE18DA,坡道平面,2650000,25.50,地下一樓
RPOSMLOLIIJGFCE97DA,坡道平面,1400000,21.93,地下五樓含以下
RPSNMLRLJHKGFDE38DA,坡道平面,2000000,25.89,地下三樓
RPQNMLRLJHKGFEE28DA,坡道平面,2280000,15.81,地下二樓
RPSOMLRLJHKGFEE58DA,坡道機械,1150000,8.77,地下五樓含以下
RPWOMLRLJHKGFEE98DA,坡道平面,2080000,15.81,地下四樓
RPOQMLRKKHKGFEE38DA,坡道平面,2280000,15.81,地下二樓
RPSNMLTJKHKGFEE58DA,坡道機械,880000,5.46,地下五樓含以下
RPXQMLOLJHKGFEE98DA,坡道機械,980000,8.77,地下五樓含以下
RPUOMLRLJHKGFEE78DA,坡道機械,1150000,8.77,地下五樓含以下
RPPNMLQLJHKGFEE08DA,坡道平面,1980000,13.66,地下四樓
RPQNMLOLKHKGFEE18EA,坡道機械,980000,5.46,地下五樓含以下
RPVNMLLLKHKGFGE48DA,坡道平面,2100000,15.69,地下一樓
RPUNMLTJKHKGFEE78DA,坡道平面,2380000,15.81,地下一樓
RPVOMLOKKHKGFEE58DA,坡道平面,2280000,15.81,地下二樓
RPXOMLOKKHKGFEE78DA,坡道平面,2080000,15.81,地下四樓
RPWOMLKKKHKGFIE68DA,坡道平面,1980000,20.58,地下一樓
RPPNMLTJKHKGFIE68DA,坡道平面,1980000,20.58,地下一樓
RPSPMLTJKHKGFIE56DA,坡道機械,1400000,6.57,地下二樓
RPUNMLNLJHKGFCE08DA,坡道平面,2030000,35.08,地下五樓含以下
RPTOMLTKKHKGFEE88DA,坡道平面,2200000,25.78,地下一樓
RPTOMLTKKHKGFEE88DA,坡道平面,2200000,25.78,地下一樓
RPTQMLOLJHKGFEE58DA,坡道平面,2380000,15.81,地下一樓
RPTQMLKKJHKGFEE08DA,坡道平面,2450000,26.50,地下二樓
RPWNMLQKJHKGFIE09DA,坡道平面,2050000,16.36,地下一樓
RPPQMLRKKHKGFEE48DA,坡道機械,880000,5.46,地下五樓含以下
RPUPMLKKKHKGFIE58DA,坡道平面,1980000,20.58,地下一樓
RPTOMLQLJHKGFEE58DA,坡道平面,2380000,15.81,地下一樓
RPROMLQLJHKGFEE38DA,坡道機械,880000,5.46,地下五樓含以下
RPXNMLNLJHKGFDE48DA,坡道平面,2100000,24.75,地下二樓
RPQPMLMKKHKGFEE97DA,坡道平面,2450000,26.50,地下二樓
RPWOMLTJKHKGFIE86DA,坡道平面,1980000,20.58,地下一樓
RPRPMLSKKHKGFEE68DA,坡道平面,2100000,25.78,地下二樓
RPPPMLTJKHKGFIE88DA,坡道平面,1980000,20.58,地下一樓
RPUOMLRKJHKGFEE68DA,坡道平面,0,20.67,地下四樓
RPQRMLKKJHKGFEE87DA,坡道平面,2450000,26.50,地下二樓
RPTNMLOKKHKGFIE68DA,坡道平面,1900000,16.36,地下二樓
RPOOMLRJKHKGFDE97DA,坡道平面,2100000,24.75,地下二樓
RPOOMLRJKHKGFDE97DA,坡道平面,2100000,24.75,地下二樓
RPVOMLOLKIJGFCE48DA,坡道機械,950000,21.46,地下五樓含以下
RPQQMLLKJIJGFCE67DA,坡道平面,2130000,35.08,地下四樓
RPSQMLTKKHKGFEE98DA,坡道機械,1650000,6.02,地下四樓
RPRQMLKKKHKGFIE38DA,坡道平面,1880000,20.58,地下二樓
RPXPMLQLJIJGFGE66DA,坡道平面,2200000,22.57,地下二樓
RPTNMLNLJHKGFCE97DA,坡道機械,1350000,21.46,地下五樓含以下
RPQOMLMLJHKGFDE77DA,坡道平面,2000000,24.75,地下三樓
RPSNMLTJKHKGFIE98DA,坡道平面,1980000,20.58,地下一樓
RPXNMLTJKHKGFIE86DA,坡道平面,1880000,20.58,地下二樓
RPQNMLTJKHKGFIE78DA,坡道平面,1880000,20.58,地下二樓
RPXOMLTJKHKGFIE96DA,坡道平面,1880000,20.58,地下二樓
RPXPMLPKJHKGFDE78DA,坡道平面,2100000,24.75,地下二樓
RPTPMLKKKHKGFIE48DA,坡道平面,1880000,20.58,地下二樓
RPWNMLRKJHKGFDE68DA,坡道平面,2000000,24.75,地下三樓
RPTNMLRJKHKGFDE38DA,坡道平面,2250000,24.75,地下一樓
RPPOMLTJKHKGFIE78DA,坡道平面,1980000,20.58,地下一樓
RPROMLOLJHKGFDE08DA,坡道平面,2000000,24.75,地下三樓
RPOPMLKKKHKGFIE97DA,坡道平面,1880000,20.58,地下二樓
RPUNMLTJKHKGFIE56DA,坡道平面,1980000,20.58,地下一樓
RPPNMLKLKHKGFDE57EA,坡道平面,2000000,24.75,地下三樓
RPUNMLOKKHKGFIE78DA,坡道平面,1850000,16.36,地下二樓
RPROMLKLKHKGFEE87DA,坡道平面,2450000,16.88,地下三樓
RPOQMLTKKHKGFEE58DA,坡道平面,2450000,15.46,地下三樓
RPPNMLOLJHKGFDE77DA,坡道平面,2250000,24.75,地下一樓
RPTOMLOLJHKGFDE28DA,坡道平面,2000000,24.75,地下三樓
RPTNMLTJKHKGFIE09DA,坡道平面,1980000,20.58,地下一樓
RPPQMLTKKHKGFEE68DA,坡道機械,1870000,6.02,地下四樓
RPTQMLTKKHKGFEE09DA,坡道機械,1650000,6.02,地下四樓
RPPNMLSKJHKGFDE08DA,坡道平面,2200000,24.75,地下一樓
RPVNMLSJKHKGFIE56DA,坡道平面,1880000,20.58,地下二樓
RPQRMLMJJHKGFGE18DA,坡道平面,0,30.98,地下一樓
RPQRMLMJJHKGFGE18DA,坡道平面,0,30.98,地下一樓
RPVOMLNKKHKGFEE48DA,坡道平面,2100000,25.78,地下二樓
RPWPMLKKKHKGFIE78DA,坡道平面,1980000,20.58,地下一樓
RPOQMLKKKHKGFIE08DA,坡道平面,1880000,20.58,地下二樓
RPSPMLMKKHKGFEE18DA,坡道平面,2400000,15.46,地下四樓
RPSPMLSKKHKGFEE78DA,坡道平面,2100000,25.78,地下二樓
RPWOMLQKJHKGFIE56DA,坡道平面,2000000,16.36,地下一樓
RPPOMLNLJHKGFDE77DA,坡道平面,2100000,24.75,地下二樓
RPRQMLTKKHKGFEE88DA,坡道機械,1430000,6.02,地下四樓
RPRNMLTJKHKGFIE88DA,坡道機械,1200000,6.57,地下二樓
RPVOMLTJKHKGFIE76DA,坡道平面,1880000,20.58,地下二樓
RPXOMLKKKHKGFIE78DA,坡道平面,1880000,20.58,地下二樓
RPXPMLTKKHKGFEE76DA,坡道機械,1870000,6.02,地下四樓
RPVQMLNKKHKGFIE09DA,坡道平面,1700000,16.36,地下三樓
RPQNMLOKKHKGFIE38DA,坡道平面,1700000,16.36,地下三樓
RPRNMLOKKHKGFIE48DA,坡道平面,1700000,16.36,地下三樓
RPWNMLTJKHKGFIE76DA,坡道機械,1200000,6.57,地下二樓
RPTPMLTJKHKGFIE66DA,坡道平面,1780000,18.82,地下二樓
RPRNMLSKJHKGFDE28DA,坡道平面,2050000,24.75,地下二樓
RPRPMLNKKHKGFIE58DA,坡道平面,1700000,16.36,地下三樓
RPUQMLNKKHKGFIE98DA,坡道平面,1700000,16.36,地下三樓
RPPPMLTKKHKGFEE58DA,坡道平面,2500000,15.46,地下三樓
RPWOMLRLJIJGFFE09DA,一樓平面,1450000,14.18,一樓
RPXPMLKKKHKGFIE88DA,坡道平面,1880000,20.58,地下二樓
RPTOMLTJKHKGFIE56DA,坡道平面,1430000,20.58,地下二樓
RPOOMLTJKHKGFIE68DA,坡道平面,1980000,20.58,地下一樓
RPSQMLNKKHKGFIE78DA,坡道平面,1700000,16.36,地下三樓
RPQPMLTJKHKGFIE98DA,坡道平面,1880000,20.58,地下二樓
RPUNMLTKKHKGFEE88DA,坡道平面,1900000,25.78,地下三樓
RPUPMLSKKHKGFEE98DA,坡道平面,1900000,25.78,地下三樓
RPQPMLKKKHKGFIE18DA,坡道機械,1400000,6.57,地下二樓
RPXNMLRJJIJGFGE98DA,坡道平面,2450000,30.98,地下一樓
RPXNMLRJJIJGFGE98DA,坡道平面,2100000,30.98,地下一樓
RPQOMLKMKIJGFGE08DA,坡道機械,1550000,16.46,地下三樓
RPUNMLSJKHKGFIE09DA,坡道平面,1980000,20.58,地下一樓
RPOOMLNKKHKGFIE18DA,坡道平面,1700000,16.36,地下三樓
RPQNMLTJJHKGFGE48DA,坡道機械,1550000,16.46,地下三樓
RPUOMLTJKHKGFIE66DA,坡道平面,1880000,20.58,地下二樓
RPRPMLKKKHKGFIE28DA,坡道平面,1780000,18.82,地下二樓
RPXPMLNKKHKGFIE56DA,坡道平面,1850000,19.62,地下二樓
RPTOMLTJJHKGFGE88DA,坡道機械,1550000,16.46,地下三樓
RPPOMLLLKIJGFFE87DA,其他,1100000,,一樓
RPVNMLTJKHKGFIE66DA,坡道平面,1800000,20.58,地下二樓
RPSNMLTJJHKGFGE68DA,坡道機械,1700000,16.53,地下三樓
RPTNMLLJJHKGFGE97DA,坡道機械,1700000,16.53,地下三樓
RPPNMLNKKHKGFIE18DA,坡道平面,2000000,16.36,地下一樓
RPWPMLNKKHKGFIE09DA,坡道平面,2000000,19.62,地下一樓
RPWPMLNKKHKGFIE09DA,坡道平面,2000000,19.62,地下一樓
RPSNMLOKKHKGFIE58DA,坡道平面,1700000,16.36,地下三樓
RPPQMLNKKHKGFIE48DA,坡道平面,1850000,16.36,地下二樓
RPRNMLLJJHKGFGE77DA,坡道平面,1900000,24.52,地下二樓
RPVNMLTJJHKGFGE98DA,坡道平面,1900000,24.52,地下三樓
RPXOMLLMKIJGFGE88DA,坡道機械,1700000,16.53,地下三樓
RPSOMLPLJIJGFCE18DA,坡道平面,2380000,35.08,地下一樓
RPORMLKMPHJGFEE38DA,坡道機械,440000,18.92,地下四樓
RPQPMLLMKIJGFGE28DA,坡道平面,1800000,24.52,地下三樓
RPPNMLLLKIJGFFE77DA,一樓平面,1300000,13.38,一樓
RPTNMLLLKIJGFFE18DA,一樓平面,1300000,13.38,一樓
RPRNMLMJJHKGFGE87DA,坡道平面,1800000,24.52,地下三樓
RPTNMLKLKIJGFFE08DA,其他,1100000,,一樓
RPTNMLLMKIJGFGE38DA,坡道平面,2000000,24.52,地下一樓
RPWNMLTJJHKGFGE09DA,坡道平面,2000000,24.52,地下二樓
RPPNMLPLKHKGFGE28DA,一樓平面,1300000,15.27,一樓
RPSNMLMJJHKGFGE97DA,坡道機械,1700000,16.53,地下三樓
RPVNMLSLJHKGFFE98DA,坡道機械,950000,14.95,地下三樓
RPWOMLTJJHKGFGE56DA,坡道平面,2000000,24.52,地下一樓
RPPNMLKMKIJGFGE87DA,坡道平面,1900000,24.52,地下三樓
RPVOMLRLKIJGFGE56DA,坡道機械,1550000,16.53,地下三樓
RPPPMLOLKHKGFGE38DA,一樓平面,1300000,15.27,一樓
RPRNMLOLKHKGFLE98EA,一樓平面,1400000,15.00,一樓
RPUPMLQLQHJGFEE76DA,坡道平面,930000,24.32,地下二樓
RPRNMLRJKIJGFCE08DA,坡道平面,2180000,35.08,地下四樓
RPPNMLSLJIJGFEE28DA,坡道機械,440000,18.92,地下四樓
RPSNMLPLKHKGFEE38DA,坡道機械,900000,9.25,地下二樓
RPTPMLTJJHKGFGE98DA,坡道平面,1900000,24.52,地下三樓
RPXOMLMLJHKGFEE58DA,坡道機械,1200000,9.25,地下二樓
RPPQMLKKJHKGFBE37DA,坡道平面,1500000,26.88,地下四樓
RPPPMLLMKIJGFGE18DA,坡道機械,1550000,16.53,地下三樓
RPQNMLMJJHKGFGE77DA,坡道平面,2000000,24.52,地下二樓
RPTNMLTJJHKGFGE78DA,坡道機械,1700000,16.53,地下三樓
RPWNMLLMPHJGFEE88DA,坡道平面,970000,24.32,地下三樓
RPOUMLOKJHKGFBE08DA,坡道平面,1350000,26.88,地下五樓含以下
RPPPMLPLJIJGFGE38DA,坡道平面,1850000,22.57,地下三樓
RPUNMLTLKIJGFGE56DA,坡道平面,2000000,24.52,地下一樓
RPPPMLOLKHKGFEE18DA,坡道平面,1650000,13.95,地下一樓
RPUOMLQJKHKGFEE58DA,坡道平面,1700000,46.13,地下一樓
RPXOMLTJJHKGFBE78DA,坡道平面,1500000,26.88,地下四樓
RPWPMLKKJHKGFBE97DA,坡道平面,1500000,23.56,地下三樓
RPRPMLKKJHKGFBE47DA,坡道平面,1350000,26.88,地下五樓含以下
RPUNMLSKKHKGFFE88DA,坡道機械,950000,14.95,地下三樓
RPTNMLSKKHKGFFE78DA,坡道平面,1600000,25.02,地下一樓
RPQOMLSKKHKGFFE58DA,坡道機械,950000,14.95,地下三樓
RPROMLSKKHKGFFE68DA,坡道平面,1550000,25.02,地下二樓
RPOOMLSKKHKGFEE28DA,坡道機械,750000,12.87,地下五樓含以下
RPTOMLSKKHKGFEE78DA,坡道平面,1450000,30.31,地下二樓
RPQPMLKKKHKGFEE77DA,坡道平面,1650000,30.31,地下一樓
RPXNMLNKKHKGFEE58DA,坡道平面,1600000,30.31,地下一樓
RPTPMLMLJHKGFEE28DA,坡道平面,1750000,13.95,地下一樓
RPQNMLLJJHKGFGE67DA,坡道平面,2000000,24.52,地下一樓
RPTOMLSKKHKGFFE88DA,坡道平面,1300000,25.02,地下二樓
RPVOMLSKKHKGFFE09DA,坡道平面,1350000,25.02,地下一樓
RPUOMLSKKHKGFFE98DA,坡道平面,1350000,25.02,地下一樓
RPXNMLOJKHKGFFE68DA,坡道平面,1300000,25.02,地下二樓
RPTQMLMJJHKGFGE38DA,坡道平面,1800000,24.52,地下三樓
RPSPMLTJJHKGFGE88DA,坡道平面,1900000,24.52,地下三樓
RPXOMLQJKHKGFEE88DA,坡道平面,1500000,30.31,地下二樓
RPROMLSLJHKGFFE68DA,坡道平面,1350000,25.02,地下一樓
RPPOMLSKKHKGFFE48DA,坡道機械,800000,14.95,地下三樓
RPSOMLSKKHKGFFE78DA,坡道平面,1300000,25.02,地下一樓
RPXNMLSKKHKGFFE56DA,坡道平面,1150000,25.02,地下三樓
RPOOMLSKKHKGFFE38DA,坡道平面,1150000,25.02,地下三樓
RPPNMLLJJHKGFGE57DA,坡道平面,1900000,24.52,地下二樓
RPVOMLTJJHKGFGE09DA,坡道平面,2000000,24.52,地下一樓
RPQOMLSLJHKGFFE58DA,坡道平面,1300000,25.02,地下二樓
RPSNMLSKKHKGFFE68DA,坡道機械,800000,14.95,地下三樓
RPVNMLSKKHKGFFE98DA,坡道機械,800000,14.95,地下三樓
RPVOMLQJKHKGFEE68DA,坡道平面,1250000,30.31,地下四樓
RPVOMLSJJHKGFGE98DA,坡道機械,1550000,16.53,地下三樓
RPSOMLSJJHKGFGE68DA,坡道平面,2000000,24.52,地下一樓
RPWOMLSJJHKGFGE09DA,坡道機械,1550000,16.46,地下三樓
RPSOMLTJJHKGFBE28DA,坡道平面,1500000,26.88,地下五樓含以下
RPUPMLRJJHKGFEE68DA,坡道平面,1600000,30.31,地下一樓
RPWNMLSKKHKGFFE09DA,坡道機械,800000,14.95,地下三樓
RPPOMLPJKHKGFFE08DA,坡道平面,1580000,26.18,地下一樓
RPQNMLMKKHKGFFE87DA,坡道平面,1580000,26.18,地下一樓
RPOPMLNJKHKGFEE77DA,坡道平面,1500000,30.31,地下二樓
RPVSMLOKJHKGFBE58DA,坡道平面,1700000,26.88,地下二樓
RPQPMLMLJHKGFEE97DA,坡道機械,0,9.25,地下二樓
RPPPMLTJJHKGFBE08DA,坡道平面,1500000,26.88,地下四樓
RPXOMLQJKHKGFFE98DA,坡道平面,1480000,26.18,地下二樓
RPOPMLKKKHKGFFE67DA,坡道平面,1480000,26.18,地下二樓
RPPOMLKKKHKGFFE67DA,坡道平面,1430000,26.18,地下二樓
RPTTMLOKJHKGFBE48DA,坡道平面,1600000,26.88,地下三樓
RPSPMLOLKHKGFEE48DA,坡道機械,950000,9.25,地下二樓
RPUNMLSJKHKGFFE78DA,坡道平面,1430000,26.18,地下二樓
RPSOMLQKJHKGFFE48DA,坡道平面,1330000,26.18,地下二樓
RPWOMLKKJHKGFBE87DA,坡道平面,1350000,23.56,地下四樓
RPSPMLOKJHKGFBE97DA,坡道平面,1600000,26.88,地下三樓
RPOOMLLKKHKGFFE67DA,坡道平面,1530000,26.18,地下二樓
RPWOMLQJKHKGFEE78DA,坡道機械,1000000,12.87,地下五樓含以下
RPTNMLPJKHKGFFE38DA,坡道平面,1530000,26.18,地下一樓
RPOOMLNKKHKGFEE77DA,坡道機械,750000,12.87,地下五樓含以下
RPUNMLPJKHKGFFE48DA,坡道平面,1380000,26.18,地下二樓
RPPOMLNKKHKGFEE87DA,坡道機械,900000,12.87,地下五樓含以下
RPXNMLSJJHKGFBE58DA,坡道平面,1500000,26.88,地下四樓
RPVNMLPJKHKGFFE58DA,坡道平面,1380000,26.18,地下二樓
