編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLKLKHKGFEE77EA,11,135.43,住家用,鋼筋混凝土,103年7月11日,十五層,八層 陽台 雨遮,全筆移轉
RPQNMLKLKHKGFEE77EA,11,128.30,本共有部分之項目有防空避難室兼停車空間、停車空間、梯間、門廊、走廊、頂蓋型開放空間、公共服務空間、車道投影、樓梯間、水箱、機械室等１１項。,鋼筋混凝土,103年7月11日,十五層,,持分移轉
RPRNMLKLKHKGFDE77EA,32,7.77,見使用執照,鋼筋混凝土造,82年7月1日,八層,,持分移轉
RPPOMLKKKHKGFBE27DA,47,72.77,公寓,鋼筋混凝土造,67年7月3日,五層,四層 陽台,全筆移轉
RPWNMLKLKHKGFAE87DA,29,20.26,住家用,鋼筋混凝土造,85年4月5日,十三層,八層 陽台 花台,持分移轉
RPWNMLKLKHKGFAE87DA,29,8.91,見使用執照,鋼筋混凝土造,85年4月5日,十三層,,持分移轉
RPRNMLNKKHKGFAE57DA,43,28.47,,鋼筋混凝土造,70年11月24日,十二層,八層 陽台,全筆移轉
RPRNMLNKKHKGFAE57DA,43,6.79,,鋼筋混凝土造,70年11月24日,十二層,,持分移轉
RPQNMLNKKHKGFAE47DA,51,124.86,,加強磚造,63年4月6日,三層,一層 二層 三層,全筆移轉
RPROMLNJKHKGFAE57DA,65,80.49,,加強磚造,49年6月21日,二層,一層 二層 騎樓,全筆移轉
RPPNMLLLKHKGFBE37DA,28,91.31,住家用,鋼筋混凝土造,86年4月21日,三十五層,二十三層 陽台 花台,全筆移轉
RPPNMLLLKHKGFBE37DA,28,47.94,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,持分移轉
RPPNMLSKKHKGFGE48DA,,50.37,集合住宅,鋼筋混凝土造,113年10月17日,九層,四層 陽台,全筆移轉
RPPNMLSKKHKGFGE48DA,,29.38,本共有部分之項目有防空避難室兼停車空間、梯廳、管理委員會使用空間、停車空間、樓梯間、車道、廁所、導風板、機械室、蓄水池等１０項。,鋼筋混凝土造,113年10月17日,九層,,持分移轉
RPWOMLLKKHKGFEE38DA,2,71.09,集合住宅,鋼筋混凝土,112年2月2日,十五層,三層 陽台 雨遮,全筆移轉
RPWOMLLKKHKGFEE38DA,2,87.18,本共有部分之項目有防空避難室兼停車空間、門廳、管委會使用空間、樓梯間、車道、機械室及水箱等７項,鋼筋混凝土,112年2月2日,十五層,,持分移轉
RPVNMLKLKHKGFBE87DA,44,45.89,集合住宅,鋼筋混凝土造,70年5月9日,十二層,七層,全筆移轉
RPVNMLKLKHKGFBE87DA,44,14.07,,鋼筋混凝土造,70年5月9日,十二層,,持分移轉
SPVNMLKLKHKGFBE97DA,44,25.95,集合住宅,鋼筋混凝土造,70年5月9日,十二層,八層 陽台,全筆移轉
SPVNMLKLKHKGFBE97DA,44,7.26,,鋼筋混凝土造,70年5月9日,十二層,,持分移轉
RPPNMLPLKHKGFCE87DA,46,72.10,公寓住宅,鋼筋混凝土造,67年9月15日,四層,二層,全筆移轉
RPOOMLSKKHKGFAE87DA,42,103.52,住家用,加強磚造,72年7月20日,二層,一層 二層 陽台 夾層,全筆移轉
RPPOMLOLKHKGFCE87DA,34,122.89,商業用,鋼筋混凝土造,80年3月1日,十四層,五層 陽台,全筆移轉
RPPOMLOLKHKGFCE87DA,34,10.29,見使用執照,鋼筋混凝土造,80年3月1日,十四層,,持分移轉
RPPOMLOLKHKGFCE87DA,34,28.35,見使用執照,鋼筋混凝土造,80年3月1日,十四層,,持分移轉
RPXNMLPLKHKGFEE88DA,39,88.39,住家用,鋼筋混凝土造,74年11月29日,十二層,五層 陽台,全筆移轉
RPXNMLPLKHKGFEE88DA,39,13.35,,鋼筋混凝土造,74年11月29日,十二層,,持分移轉
RPROMLOLKHKGFEE28DA,32,100.65,住家用,鋼筋混凝土造,82年1月6日,十層,七層 陽台 花台,全筆移轉
RPROMLOLKHKGFEE28DA,32,35.91,見使用執照,鋼筋混凝土造,82年1月6日,十層,,持分移轉
RPRNMLRKKHKGFKE98DA,36,242.37,農舍,加強磚造,77年12月13日,三層,一層 二層 三層,全筆移轉
RPVNMLTKKHKGFBE68DA,6,60.77,集合住宅,鋼骨鋼筋混凝土構造,108年7月9日,二十九層,二十九層 陽台 雨遮,全筆移轉
RPVNMLTKKHKGFBE68DA,6,61.67,共用部份,鋼骨鋼筋混凝土構造,108年7月9日,二十九層,,持分移轉
RPPNMLPLKHKGFDE08EA,40,340.46,住家用,鋼筋混凝土造,73年8月23日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPSOMLLLKHKGFEE08DA,1,74.94,集合住宅,鋼筋混凝土,113年5月1日,十五層,八層 陽台,全筆移轉
RPSOMLLLKHKGFEE08DA,1,54.80,本共有部分之項目包括：防空避難室兼停車空間、公共服務空間、車道、停車空間、梯廳、樓電梯間、樓梯間、機械室、水塔等９項。,見其它登記事項,113年5月1日,十五層,,持分移轉
RPXNMLNLJHKGFAE18DA,42,452.16,店舖、住宅,鋼筋混凝土造,71年12月23日,五層,一層 二層 三層 四層 五層 騎樓 地下層,全筆移轉
RPRNMLTKKHKGFAE18DA,21,58.73,住家用,鋼筋混凝土造,92年9月4日,十四層,九層 陽台 雨遮,全筆移轉
RPRNMLTKKHKGFAE18DA,21,24.19,共有部分,鋼筋混凝土造,92年9月4日,十四層,,持分移轉
RPQNMLOLKHKGFFE28EA,55,65.58,住家用,加強磚造,58年8月15日,三層,一層 二層 三層,全筆移轉
RPVNMLRKKHKGFCE58DA,36,107.93,住家用,鋼筋混凝土造,77年12月22日,七層,四層 陽台 花台,全筆移轉
RPVNMLRKKHKGFCE58DA,36,38.20,住家用,鋼筋混凝土造,77年12月22日,七層,,持分移轉
RPPNMLOLKHKGFAE67EA,48,61.99,住宅,鋼筋混凝土造,65年11月3日,四層,二層,全筆移轉
RPXNMLLKKHKGFCE18DA,5,176.68,集合住宅,鋼筋混凝土,109年3月12日,四層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXNMLLKKHKGFAE97DA,51,13.13,,加強磚造,63年3月26日,二層,一層 二層,持分移轉
RPQOMLOLJHKGFDE97DA,32,74.80,住家用,鋼筋混凝土造,81年7月17日,七層,二層 陽台 電梯樓梯間 花台,持分移轉
RPQOMLOLJHKGFDE97DA,32,15.24,見使用執照,鋼筋混凝土造,81年7月17日,七層,,持分移轉
RPOPMLMKKHKGFDE67DA,34,26.43,住宅,鋼筋混凝土造,80年3月14日,十九層,十八層,全筆移轉
RPOPMLMKKHKGFDE67DA,34,10.72,電樓梯間、走廊、停車空間、避難室、水箱、機械室等,鋼筋混凝土造,80年3月14日,十九層,,持分移轉
RPQOMLNKJHKGFEE87DA,8,32.88,集合住宅,鋼筋混凝土,105年11月15日,十五層,三層 陽台 雨遮,持分移轉
RPQOMLNKJHKGFEE87DA,8,16.87,本共有部分之項目有防空避難室兼停車空間、車道、外廊、門廳、公共服務空間、樓梯間、機械室、水箱等８項。,鋼筋混凝土,105年11月15日,十五層,,持分移轉
RPSPMLRJKHKGFEE58DA,24,180.23,住商用,見使用執照,89年10月18日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮,全筆移轉
RPWNMLTKKHKGFEE09DA,3,86.72,集合住宅,鋼筋混凝土,110年12月13日,十五層,十三層 陽台 雨遮,全筆移轉
RPWNMLTKKHKGFEE09DA,3,78.09,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廳、門廊、外廊、停車空間（車道）、梯間、樓梯間、機械房、水箱等１１項,鋼筋混凝土,110年12月13日,十五層,,持分移轉
RPOOMLNLJHKGFCE57DA,49,145.59,公寓,鋼筋混凝土造,64年9月27日,四層,四層,全筆移轉
RPXNMLRJKHKGFDE78DA,53,179.65,住商用,加強磚造,60年12月24日,三層,一層 二層 三層 騎樓,全筆移轉
RPSNMLTKKHKGFFE78DA,51,77.60,住家用,加強磚造,62年8月30日,二層,一層 二層,全筆移轉
RPUNMLNLJHKGFFE38DA,48,39.77,住家用,加強磚造,66年3月31日,二層,一層 二層,持分移轉
RPSNMLQJKHKGFLE98DA,1,47.09,集合住宅,鋼筋混凝土造,113年5月13日,五層,四層 陽台,全筆移轉
RPSNMLQJKHKGFLE98DA,1,32.20,共有部分有：騎樓、停車空間、安全梯、昇降機道、機電設備空間、梯廳、樓梯間昇降機間、水塔。,鋼筋混凝土造,113年5月13日,五層,,持分移轉
RPWOMLNLJHKGFGE78DA,36,174.26,住家用,鋼筋混凝土造,78年6月25日,六層,二層 陽台,全筆移轉
RPWOMLNLJHKGFGE78DA,36,39.89,共用部份,鋼筋混凝土造,78年6月25日,六層,,持分移轉
RPPNMLMLJHKGFEE67DA,37,128.75,,鋼筋混凝土造,76年8月24日,三層,一層 二層 三層,全筆移轉
RPTNMLOJKHKGFIE58DA,20,166.63,住家用,鋼筋混凝土造,93年12月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLPKJHKGFIE78DA,2,39.90,店鋪,鋼骨構造,112年4月21日,一層,一層,持分移轉
RPXNMLSJKHKGFGE56DA,47,71.99,住家用,鋼筋混凝土造,67年3月1日,四層,四層,全筆移轉
RPSNMLTKKHKGFAE28DA,56,92.47,,加強磚造,57年7月16日,三層,一層 二層 三層,全筆移轉
RPQNMLSKKHKGFAE08EA,60,104.51,店舖、住宅,加強磚造,53年12月25日,二層,一層 二層 騎樓,全筆移轉
RPTNMLQJKHKGFBE08DA,43,112.62,,鋼筋混凝土造,70年12月15日,五層,三層 陽台,全筆移轉
RPQNMLPJJHKGFDE77DA,25,92.79,住家用,鋼筋混凝土造,88年10月14日,十四層,十二層 陽台,全筆移轉
RPQNMLPJJHKGFDE77DA,25,42.00,見使用執照,鋼筋混凝土造,88年10月14日,十四層,,持分移轉
RPTOMLPJKHKGFDE28DA,44,79.83,,鋼筋混凝土造,69年9月30日,五層,四層,全筆移轉
RPVNMLRKJHKGFCE48DA,31,175.38,住商用,鋼筋混凝土造,83年3月31日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPOOMLKKKHKGFCE27DA,34,55.75,見使用執照,鋼筋混凝土造,80年3月20日,十二層,,持分移轉
RPOOMLKKKHKGFCE27DA,34,185.15,商業用,鋼筋混凝土造,80年3月20日,十二層,八層 陽台,全筆移轉
RPQNMLOLKHKGFBE77DA,9,74.51,住家用,鋼筋混凝土造,105年4月13日,十五層,九層 陽台 雨遮,全筆移轉
RPQNMLOLKHKGFBE77DA,9,55.65,共用部份,鋼筋混凝土造,105年4月13日,十五層,,持分移轉
RPPOMLTKKHKGFCE28DA,20,57.13,住家用,鋼筋混凝土造,94年5月4日,十四層,十二層 陽台,全筆移轉
RPPOMLTKKHKGFCE28DA,20,47.18,共有部分,鋼筋混凝土造,94年5月4日,十四層,,持分移轉
RPPOMLRKJHKGFBE87DA,24,224.20,住家用,鋼骨造,90年3月26日,四十一層,八層 陽台 雨遮,全筆移轉
RPPOMLRKJHKGFBE87DA,24,105.11,社區中心、設備空間、防空避難室，停車空間，游泳池，機械室，梯廳，水箱,鋼骨造,90年3月26日,四十一層,,持分移轉
RPUOMLSKKHKGFDE78DA,42,69.75,,鋼筋混凝土造,71年8月28日,五層,五層,全筆移轉
RPVOMLSKKHKGFEE98DA,39,92.25,住家用,鋼筋混凝土造,74年11月29日,十八層,十二層 陽台,全筆移轉
RPVOMLSKKHKGFEE98DA,39,15.58,住家用,鋼筋混凝土造,74年11月29日,十八層,,持分移轉
RPTNMLTKKHKGFEE78DA,14,95.23,住家用,鋼筋混凝土造,99年12月28日,十五層,三層 陽台 雨遮,全筆移轉
RPTNMLTKKHKGFEE78DA,14,53.38,本共有部分之項目有防空避難室兼停車空間、梯間、車道投影、梯間兼走廊、管理委員會使用空間、樓梯間、機械室、水箱等８項。,鋼筋混凝土造,99年12月28日,十五層,,持分移轉
RPPNMLMKKHKGFEE67DA,35,135.45,住家用,鋼筋混凝土造,79年5月5日,七層,四層 陽台 見使用執照,全筆移轉
RPPNMLMKKHKGFEE67DA,35,31.72,見使用執照,鋼筋混凝土造,79年5月5日,七層,,持分移轉
RPWOMLQJKHKGFFE88DA,17,248.74,住家用,鋼筋混凝土造,97年3月28日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPQNMLRJKHKGFDE08DA,27,88.86,住家用,鋼筋混凝土造,87年5月29日,九層,九層 陽台,全筆移轉
RPQNMLRJKHKGFDE08DA,27,50.96,見使用執照,鋼筋混凝土造,87年5月29日,九層,,持分移轉
RPRNMLPJKHKGFGE28DA,3,66.00,集合住宅,鋼筋混凝土,111年1月5日,五層,二層 陽台,全筆移轉
RPRNMLPJKHKGFGE28DA,3,23.34,本共有部分之項目有樓梯間、停車空間等項。,ＲＣ結構造,111年1月5日,五層,,持分移轉
RPWNMLSJKHKGFCE68DA,30,79.21,住家用,鋼筋混凝土造,83年11月16日,八層,八層 陽台 花台,全筆移轉
RPWNMLSJKHKGFCE68DA,30,25.83,見使用執照,鋼筋混凝土造,83年11月16日,八層,,持分移轉
RPTNMLQJKHKGFCE18DA,10,272.04,集合住宅,鋼筋混凝土造,103年11月13日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPRNMLKLKHKGFIE18DA,7,244.92,集合住宅,鋼筋混凝土,106年8月24日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPOMLMJJHKGFFE67DA,3,56.28,集合住宅,鋼筋混凝土造,111年5月30日,十五層,七層 陽台,全筆移轉
RPPOMLMJJHKGFFE67DA,3,39.24,本共有部分之項目有停車空間、梯廳、管委會使用空間、車道、垃圾暫存室、樓電梯間、門廊、機械室、水箱等９項。,鋼筋混凝土造,111年5月30日,十五層,,持分移轉
RPPNMLKLKHKGFJE08DA,47,44.48,住家用,加強磚造,66年9月24日,二層,一層 二層 陽台,持分移轉
RPQNMLKLKHKGFLE38DA,31,178.56,住商用,鋼筋混凝土造,83年6月20日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPPOMLNKJHKGFCE57DA,26,105.68,住家用,鋼骨造,88年2月9日,三十九層,十三層 陽台,全筆移轉
RPPOMLNKJHKGFCE57DA,26,36.36,共有部分,鋼骨造,88年2月9日,三十九層,,持分移轉
RPPOMLNKJHKGFCE57DA,26,34.76,停車空間,鋼骨造,88年2月9日,三十九層,,持分移轉
RPPNMLTKKHKGFBE18EA,51,76.39,住宅,加強磚造,63年1月14日,二層,一層 二層,全筆移轉
RPRNMLTKKHKGFGE78DA,13,77.75,店舖、門廊,鋼筋混凝土造,101年6月5日,十四層,一層,持分移轉
RPRNMLTKKHKGFGE78DA,13,46.78,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、走廊、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年6月5日,十四層,,持分移轉
RPPNMLLLKHKGFEE77EA,44,87.36,店舖、住宅、儲藏室,加強磚造,70年5月12日,二層,一層 二層 倉庫,全筆移轉
RPPNMLRKKHKGFCE08EA,1,168.19,集合住宅,鋼筋混凝土,113年5月8日,五層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTKKHKGFIE88EA,48,85.28,住家用,鋼筋混凝土造,66年3月20日,七層,六層,全筆移轉
RPSNMLKLKHKGFAE47DA,42,19.83,集合住宅,鋼筋混凝土造,72年2月23日,十二層,五層,全筆移轉
RPSNMLKLKHKGFAE47DA,42,4.82,電梯、樓梯、走道、機械房、受電室,鋼筋混凝土造,72年2月23日,十二層,,持分移轉
RPTOMLNJKHKGFDE08DA,,314.25,住宅,鋼筋混凝土,113年8月2日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPWNMLTKKHKGFBE78DA,42,6.85,,鋼筋混凝土造,72年5月5日,十二層,,持分移轉
RPWNMLTKKHKGFBE78DA,42,38.71,公寓,鋼筋混凝土造,72年5月5日,十二層,八層 陽台,全筆移轉
RPSNMLSJJHKGFAE97DA,30,117.84,住家用,鋼筋混凝土造,84年1月10日,十六層,十六層 陽台,全筆移轉
RPSNMLSJJHKGFAE97DA,30,26.45,見使用執照,鋼筋混凝土造,84年1月10日,十六層,,持分移轉
RPVNMLKKKHKGFCE87DA,1,54.25,集合住宅,鋼筋混凝土,112年11月6日,十五層,八層 陽台,全筆移轉
RPVNMLKKKHKGFCE87DA,1,37.99,本共有部分之項目有：防空避難室兼停車空間、門廳兼梯廳、陽台、梯間、管委會使用空間、機車停車空間、車道、樓梯間、機械室、水箱等１０項。,鋼筋混凝土,112年11月6日,十五層,,持分移轉
RPOOMLSKKHKGFCE08DA,32,44.30,住家用,鋼筋混凝土造,82年2月19日,十二層,八層,全筆移轉
RPOOMLSKKHKGFCE08DA,32,28.44,見使用執照,鋼筋混凝土造,82年2月19日,十二層,,持分移轉
RPRNMLKLKHKGFCE57DA,48,84.43,住家用,鋼筋混凝土造,66年4月25日,四層,三層,全筆移轉
RPRNMLLLKHKGFCE67DA,36,107.83,住家用,鋼筋混凝土造,77年8月24日,十五層,九層 陽台 花台,全筆移轉
RPRNMLLLKHKGFCE67DA,36,25.78,防空避難室兼停車空間、樓梯間、機械室,鋼筋混凝土造,77年8月24日,十五層,,持分移轉
RPROMLQJKHKGFDE18DA,52,75.29,,加強磚造,62年4月9日,二層,一層 二層,全筆移轉
RPROMLMKKHKGFDE87DA,30,147.61,住家用,鋼筋混凝土造,84年5月11日,二十三層,十七層 陽台 電梯樓梯間 花台,全筆移轉
RPROMLMKKHKGFDE87DA,30,33.66,見使用執照,鋼筋混凝土造,84年5月11日,二十三層,,持分移轉
RPROMLMKKHKGFDE87DA,30,13.53,見使用執照,鋼筋混凝土造,84年5月11日,二十三層,,持分移轉
RPPNMLLLJHKGFJE08DA,27,152.01,住家用,鋼筋混凝土造,87年2月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLRJJHKGFCE87DA,42,54.90,住宅,鋼筋混凝土造,72年6月20日,三層,一層 二層 三層,全筆移轉
RPSOMLSJJHKGFCE28DA,19,170.00,住家用,鋼筋混凝土造,95年3月30日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLOKJHKGFDE77DA,38,80.07,,鋼筋混凝土造,75年11月14日,五層,一層 騎樓 夾層 地下層,全筆移轉
RPPNMLPJKHKGFGE08DA,14,192.66,店舖、門廊、住宅、樓梯間,鋼筋混凝土造,99年9月15日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPTNMLMKKHKGFGE28DA,30,56.88,住家用,鋼筋混凝土造,84年7月5日,十二層,九層 陽台,全筆移轉
RPTNMLMKKHKGFGE28DA,30,16.40,共有部分,鋼筋混凝土造,84年7月5日,十二層,,持分移轉
RPSOMLNKKHKGFEE18DA,21,139.20,住家用,見使用執照,93年3月30日,四層,一層 二層 三層 四層 陽台,持分移轉
RPQNMLTKKHKGFGE68DA,44,269.51,住商用,鋼筋混凝土造,70年3月15日,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPROMLTKKHKGFGE88DA,42,93.62,住商用,鋼筋混凝土造,72年2月21日,五層,一層 騎樓,全筆移轉
RPTOMLNKKHKGFEE28DA,21,19.89,住家用,見使用執照,93年3月30日,四層,一層 二層 三層 四層 陽台,持分移轉
RPXNMLOJKHKGFLE66DA,26,85.26,住家用,鋼筋混凝土造,88年3月5日,十四層,十層 陽台,全筆移轉
RPXNMLOJKHKGFLE66DA,26,52.19,共有部分,鋼筋混凝土造,88年3月5日,十四層,,持分移轉
RPWNMLKLKHKGFLE98DA,30,82.35,住家用,鋼筋混凝土造,83年11月10日,十四層,四層 陽台 花台,全筆移轉
RPWNMLKLKHKGFLE98DA,30,32.30,共有部分,鋼筋混凝土造,83年11月10日,十四層,,持分移轉
RPVPMLTKKHKGFEE56DA,30,73.33,住家用,鋼筋混凝土造,83年8月11日,二十七層,二十層 陽台,全筆移轉
RPVPMLTKKHKGFEE56DA,30,23.30,見使用執照,鋼筋混凝土造,83年8月11日,二十七層,,持分移轉
RPPOMLKKKHKGFAE17DA,44,21.75,,鋼筋混凝土造,69年8月6日,十層,七層,全筆移轉
RPTNMLSJKHKGFBE28DA,50,90.74,店舖住宅,加強磚造,63年8月24日,二層,一層 二層,全筆移轉
RPQNMLLLKHKGFBE47DA,26,23.90,住家用,鋼筋混凝土造,88年5月28日,十三層,九層 陽台,全筆移轉
RPQNMLLLKHKGFBE47DA,26,9.82,避難室，機械室，停車空間，電樓梯間,鋼筋混凝土造,88年5月28日,十三層,,持分移轉
RPPNMLOLKHKGFBE67DA,13,49.06,住家用,鋼筋混凝土造,101年5月9日,十四層,三層 陽台 雨遮,全筆移轉
RPPNMLOLKHKGFBE67DA,13,28.23,見其他登記事項,鋼筋混凝土造,101年5月9日,十四層,,持分移轉
RPTNMLLLKHKGFBE77DA,1,47.55,集合住宅,鋼骨鋼筋混凝土構造、鋼筋混凝土造、鋼骨構造,113年5月1日,三十三層,十一層 陽台,全筆移轉
RPTNMLLLKHKGFBE77DA,1,25.41,共用部份,鋼骨鋼筋混凝土構造、鋼筋混凝土造、鋼骨構造,113年5月1日,三十三層,,持分移轉
RPPNMLOLKHKGFAE57DA,1,311.70,住宅,鋼筋混凝土造,112年12月26日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPSOMLLKKHKGFCE77DA,1,82.85,集合住宅,鋼筋混凝土,112年12月22日,十五層,四層 陽台,全筆移轉
RPSOMLLKKHKGFCE77DA,1,72.66,本共有部分之項目有：防空避難室兼停車空間、管委員會使用空間、門廳兼梯廳、車道、騎樓、樓梯間、電梯間、機械室、水箱等９項。,鋼筋混凝土,112年12月22日,十五層,,持分移轉
RPSNMLNKKHKGFCE87DA,1,99.57,集合住宅,鋼筋混凝土,112年12月22日,十五層,六層 陽台,全筆移轉
