編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPTNMLNJKHKGFDH38CC,坡道平面,0,,地下一樓
RPOOMLNJKHKGFFH18CC,坡道平面,1500,29.48,地下一樓
RPSNMLNJKHKGFFH48CC,坡道平面,3000,37.11,地下二樓
RPUNMLNJKHKGFGH78CC,坡道平面,2000,32.27,地下四樓
RPQNMLNJKHKGFGH38CC,坡道平面,3000,38.94,地下一樓
RPPOMLNJKHKGFAH77CC,坡道平面,0,,地下三樓
RPPOMLNJKHKGFAH77CC,坡道平面,0,,地下三樓
RPUOMLNJKHKGFAH28CC,坡道平面,3000,40.77,地下一樓
RPWNMLOJKHKGFAH48CC,坡道平面,1500,24.03,地下二樓
RPVPMLOJKHKGFAH58CC,一樓平面,200,2.00,一樓
RPWOMLOJKHKGFBH68CC,坡道平面,2000,37.70,地下三樓
RPSNMLOJKHKGFEH48CC,坡道平面,3000,29.82,地下二樓
RPRNMLOJKHKGFHH68CC,坡道平面,2500,,地下三樓
RPUOMLPJKHKGFAH48CC,坡道平面,3000,31.62,地下三樓
RPPNMLOJKHKGFEH28DC,坡道平面,0,39.30,地下三樓
RPQNMLPJKHKGFAH97CC,坡道平面,3000,,地下一樓
RPUNMLPJKHKGFBH48CC,坡道平面,1500,34.12,地下二樓
RPUOMLPJKHKGFBH58CC,坡道平面,0,37.08,地下二樓
RPTPMLPJKHKGFBH58CC,坡道平面,2000,43.03,地下一樓
RPSNMLPJKHKGFFH68CC,坡道平面,1000,35.26,地下二樓
RPQOMLQJKHKGFAH18CC,坡道平面,1000,28.79,地下三樓
RPPNMLQJKHKGFCH18CC,坡道平面,2500,34.74,地下一樓
RPOOMLQJKHKGFEH38CC,坡道平面,2000,,地下二樓
RPVOMLQJKHKGFBH78CC,坡道平面,3000,,地下二樓
RPUOMLQJKHKGFBH68CC,坡道平面,2000,,一樓
RPQNMLRJKHKGFEH58CC,坡道平面,3000,24.41,地下三樓
RPUNMLSJKHKGFAH68CC,坡道平面,2300,,地下二樓
RPWNMLSJKHKGFBH98CC,一樓平面,0,,一樓
RPVNMLSJKHKGFAH78CC,坡道平面,3000,,地下一樓
RPQNMLSJKHKGFDH58CC,坡道平面,1000,,地下一樓
RPXNMLSJKHKGFBH09CC,坡道平面,1500,,地下二樓
RPXNMLSJKHKGFBH09CC,坡道平面,1500,,地下二樓
RPVNMLSJKHKGFFH66CC,坡道平面,3000,35.87,地下一樓
RPPOMLKKKHKGFBH67CC,一樓平面,1500,18.39,一樓
RPOOMLLKKHKGFAH57CC,坡道平面,0,19.34,地下一樓
RPOOMLLKKHKGFAH57CC,坡道平面,0,19.34,地下一樓
RPXPMLLKKHKGFBH68CC,坡道平面,0,,地下二樓
RPXPMLLKKHKGFAH58CC,坡道平面,0,,地下二樓
RPWPMLLKKHKGFAH48CC,坡道平面,0,,地下二樓
RPSNMLLKKHKGFEH28CC,坡道平面,1000,29.18,地下二樓
RPXOMLMKKHKGFAH58CC,坡道平面,2500,23.94,地下二樓
RPPNMLMKKHKGFAH67CC,坡道平面,2000,,地下二樓
RPWNMLMKKHKGFEH78CC,升降平面,0,,地下二樓
RPQNMLLKKHKGFCH87CC,一樓平面,1000,,一樓
RPSPMLOKKHKGFBH48CC,坡道平面,0,35.71,地下三樓
RPPQMLOKKHKGFBH28CC,坡道平面,3000,29.33,地下二樓
RPPNMLQKKHKGFAH08CC,坡道平面,0,27.39,地下二樓
RPPNMLQKKHKGFAH08CC,坡道平面,0,27.39,地下二樓
RPVNMLRKKHKGFAH78CC,坡道平面,0,33.87,地下三樓
RPRNMLRKKHKGFAH38CC,坡道平面,0,42.58,地下二樓
RPRNMLTKKHKGFEH98CC,坡道平面,0,38.91,地下三樓
RPXOMLKLKHKGFAH48CC,坡道平面,3000,,無固定樓層
RPPPMLKLKHKGFBH87CC,坡道平面,3000,30.23,地下二樓
RPSNMLLLKHKGFAH97CC,坡道平面,1000,,無固定樓層
RPXNMLKLKHKGFEH78CC,升降平面,0,,地下二樓
RPUNMLLLKHKGFBH28CC,坡道平面,3000,31.77,地下二樓
RPTOMLLLKHKGFEH58CC,坡道平面,3000,,地下一樓
RPQNMLQLKHKGFEH68CC,升降平面,0,,地下一樓
RPQNMLQLKHKGFEH68CC,升降平面,0,,地下一樓
RPRNMLQLKHKGFEH78CC,升降平面,0,,地下一樓
RPPOMLNKKHKGFCH08CC,一樓平面,0,,一樓
RPPNMLTKKHKGFBH58DC,坡道平面,0,46.14,地下二樓
