編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRNMLTKKHKGFDC28DA,48,71.15,住家用,鋼筋混凝土加強磚造,65年7月30日,四層,四層,全筆移轉
RPXOMLOKKHKGFDC48DA,50,66.28,住家用,加強磚造,64年4月30日,三層,一層,全筆移轉
RPOOMLKLKHKGFDC27DA,23,.03,商業用,鋼筋混凝土造,91年7月12日,十四層,一層,持分移轉
RPOOMLKLKHKGFDC27DA,23,33.41,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPOOMLKLKHKGFDC27DA,23,.00,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPPOMLKLKHKGFDC37DA,68,102.21,住家用,磚造,46年6月0日,二層,一層 二層,全筆移轉
RPPNMLLLKHKGFDC37DA,50,101.14,住家用,鋼筋混凝土加強磚造,63年10月5日,四層,二層,全筆移轉
RPUOMLTJJHKGFDC48DA,47,106.68,住家用,鋼筋混凝土造,67年6月17日,五層,三層,全筆移轉
RPUOMLKKKHKGFDC77DA,1,113.48,集合住宅,鋼筋混凝土造,112年9月26日,二十九層,八層 陽台 雨遮,全筆移轉
RPUOMLKKKHKGFDC77DA,1,83.64,本建物共有部分之項目有：梯廳．排煙室．緊急昇降機．排煙室兼梯廳．管委會使用空間．陽台．雨遮．中繼消防機房．樓梯間．機械室．電梯機械室．水箱．防空避難室兼停車空間．車道．安全梯．防災中心．排風機房．垃圾儲藏室．垃圾車專用車位．台電配電場所．停車空間．機房．生活水箱．進風機房．機車停車空間．緊急發電室．污水機房．消防水池．消防泵浦機房等共２９項。,鋼筋混凝土造,112年9月26日,二十九層,,持分移轉
RPSNMLTKKHKGFDC38DA,1,89.85,集合住宅,鋼筋混凝土造,113年7月16日,七層,四層 陽台,全筆移轉
RPSNMLTKKHKGFDC38DA,1,52.70,本建物共有部分項目有：停車空間、電信室、台電配電場所、緊急發電機室、梯廳、無障礙電梯、無障礙安全梯、汽車昇降機、防空避難室兼停車空間、機房、消防機房、水箱、樓梯間、電梯機房等共１４項。,鋼筋混凝土造,113年7月16日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,20.77,住家用,鋼筋混凝土造,88年1月22日,七層,四層,全筆移轉
RPWNMLTKKHKGFDC78DA,26,4.25,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,1.77,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,.53,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,.70,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPXNMLTKKHKGFDC88DA,31,105.69,住家用,鋼筋混凝土造,82年12月24日,十二層,九層 陽台 花台,全筆移轉
RPXNMLTKKHKGFDC88DA,31,9.96,共用部份,鋼筋混凝土造,82年12月24日,十二層,,持分移轉
RPTNMLKLKHKGFDC67DA,6,74.32,集合住宅,鋼筋混凝土造,108年2月12日,十四層,十一層 陽台 雨遮,全筆移轉
RPTNMLKLKHKGFDC67DA,6,13.74,本共有部分之項目有樓電梯間、梯廳、樓梯間、設備室、機械室及水箱等六項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPTNMLKLKHKGFDC67DA,6,36.55,本共有部分之項目有車道、住宅門廳、排煙室兼梯廳、樓電梯間、陽台、防空避難室兼停車空間、受電箱、安全梯、台電配電場所、電信室、機房、儲藏室、機械設備室、機械室、排煙室、樓梯間、貯藏室、管委會使用空間、門廳及住宅挑高門廳等二十項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPVNMLKLKHKGFDC87DA,31,6.72,共用部份,鋼筋混凝土造,82年11月8日,七層,,持分移轉
RPVNMLKLKHKGFDC87DA,31,93.42,住家用,鋼筋混凝土造,83年6月22日,七層,四層 陽台,全筆移轉
RPVNMLKLKHKGFDC87DA,31,5.60,共用部份,鋼筋混凝土造,83年6月22日,七層,,持分移轉
RPRNMLLLKHKGFDC57DA,,126.81,集合住宅,鋼筋混凝土造,113年8月27日,九層,三層 陽台 雨遮,全筆移轉
RPRNMLLLKHKGFDC57DA,,97.20,本建物共有部分有：管委會空間、無障礙電梯、走道、門廳、車道、水箱、機電空間、資源回收室、電梯廳、機車停車空間、發電機、樓梯間、梯廳、停車場、防空避難室、台電配電室、電信室、消防泵浦室、停車空間、儲藏室等共２０項。,鋼筋混凝土造,113年8月27日,九層,,持分移轉
RPWNMLMLJHKGFDC08DA,2,136.78,集合住宅,鋼筋混凝土造,112年3月21日,八層,五層 陽台,全筆移轉
RPWNMLMLJHKGFDC08DA,2,164.74,本建物共有部分之項目有防空避難室兼停車空間‧行動不便者使用昇降機‧甲梯‧乙梯‧消防機房‧儲藏室‧蓄水池‧停車空間‧發電機房‧電信室‧台電配電室‧梯廳‧無障礙廁所盥洗室‧機電‧樓梯間‧水箱‧昇降機機房等共１７項。,鋼筋混凝土造,112年3月21日,八層,,持分移轉
RPXNMLLKKHKGFDC08DA,58,69.86,住家用,加強磚造,55年10月17日,二層,一層 二層,全筆移轉
RPVNMLOJKHKGFDC08DA,48,69.44,住家用,鋼筋混凝土造,66年5月20日,四層,三層 陽台,全筆移轉
RPXNMLOLKHKGFDC48DA,1,80.47,集合住宅,鋼筋混凝土造,113年1月16日,十三層,八層 陽台 雨遮,全筆移轉
RPXNMLOLKHKGFDC48DA,1,102.52,本建物共有部分之項目有防災中心．安全梯．緊急升降機．梯廳．排風管道．門廊．排煙室．儲藏室．管委會管理空間．機電設備空間．無障礙樓梯．管道間．樓梯間．電梯間．消防水箱．自來水箱．台電配電場所．停車空間．防空避難室兼停車空間．垃圾儲藏室．門廳．台電管道間．自來水池．陽台．雨遮．中繼消防水箱等共２６項。,鋼筋混凝土造,113年1月16日,二十二層,,持分移轉
RPPOMLLLJHKGFDC37DA,53,48.36,住家用,加強磚造,60年12月6日,二層,二層,全筆移轉
RPPNMLSKKHKGFDC97DA,43,71.19,住家用,鋼筋混凝土造,70年12月14日,五層,三層 陽台,全筆移轉
RPVNMLNKKHKGFDC08DA,50,60.90,住家用,鋼筋混凝土加強磚造,64年2月15日,四層,四層,全筆移轉
RPORMLMKKHKGFDC67DA,28,107.18,住家用,鋼筋混凝土造,85年12月13日,七層,四層 陽台,全筆移轉
RPORMLMKKHKGFDC67DA,28,6.71,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPORMLMKKHKGFDC67DA,28,40.65,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPUNMLOKKHKGFDC08DA,44,49.00,商業用,鋼筋混凝土造,69年11月5日,四層,一層 防空避難室 騎樓,全筆移轉
RPPNMLLLKHKGFDC47EA,30,80.16,住家用,鋼筋混凝土造,84年5月4日,十七層,六層 陽台 露台 雨遮,全筆移轉
RPPNMLLLKHKGFDC47EA,30,31.85,共用部份,鋼筋混凝土造,84年5月4日,十七層,,持分移轉
RPQNMLNKKHKGFDC57DA,26,72.47,住家用,鋼筋混凝土造,88年1月14日,十六層,一層 陽台,全筆移轉
RPQNMLNKKHKGFDC57DA,26,17.17,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLNKKHKGFDC57DA,26,3.08,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLNKKHKGFDC57DA,26,1.77,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLNKKHKGFDC57DA,26,.85,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPROMLTKKHKGFDC38DA,26,96.93,住家用,鋼筋混凝土造,88年1月22日,七層,三層 陽台,全筆移轉
RPROMLTKKHKGFDC38DA,26,12.71,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPROMLTKKHKGFDC38DA,26,6.65,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPROMLTKKHKGFDC38DA,26,35.58,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPROMLTKKHKGFDC38DA,26,2.61,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLSLKIJGFDC78DA,27,84.37,住家用,鋼筋混凝土造,87年6月8日,七層,三層 陽台,全筆移轉
RPWNMLSLKIJGFDC78DA,27,17.18,共用部份,鋼筋混凝土造,87年6月8日,七層,,持分移轉
RPWNMLSLKIJGFDC78DA,27,.05,共用部份,鋼筋混凝土造,87年6月8日,七層,,持分移轉
RPVOMLKMKIJGFDC08DA,9,.03,辦公室,鋼筋混凝土造,105年1月24日,,地下二層,持分移轉
RPVOMLKMKIJGFDC08DA,9,151.93,集合住宅,鋼筋混凝土造,105年1月24日,十八層,十八層 陽台 雨遮,全筆移轉
RPVOMLKMKIJGFDC08DA,9,.00,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPVOMLKMKIJGFDC08DA,9,1.46,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPVOMLKMKIJGFDC08DA,9,.01,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPVOMLKMKIJGFDC08DA,9,77.94,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPUNMLLLKHKGFDC87DA,44,100.91,住家用,鋼筋混凝土造,69年12月31日,五層,四層 陽台,全筆移轉
RPOOMLPLKIJGFDC77DA,11,196.63,住家用,鋼筋混凝土造,102年7月22日,十八層,三層 陽台 雨遮,全筆移轉
RPOOMLPLKIJGFDC77DA,11,82.68,本共有部分之項目有頂蓋型開放空間、樓梯間、梯廳、機械室、水箱、樓電梯間、停車空間、防空避難室兼停車空間、中繼機房、公共服務空間、陽台、雨遮等共１２項。,鋼筋混凝土造,102年7月22日,十八層,,持分移轉
RPOOMLRKKHKGFDC87DA,6,74.51,集合住宅,鋼筋混凝土造,108年2月12日,十四層,七層 陽台 雨遮,全筆移轉
RPOOMLRKKHKGFDC87DA,6,13.53,本共有部分之項目有樓電梯間、梯廳、樓梯間、設備室、機械室及水箱等六項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPOOMLRKKHKGFDC87DA,6,36.55,本共有部分之項目有車道、住宅門廳、排煙室兼梯廳、樓電梯間、陽台、防空避難室兼停車空間、受電箱、安全梯、台電配電場所、電信室、機房、儲藏室、機械設備室、機械室、排煙室、樓梯間、貯藏室、管委會使用空間、門廳及住宅挑高門廳等二十項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPUNMLSKKHKGFDC48DA,30,113.59,住家用,鋼筋混凝土造,84年5月4日,十七層,十層 陽台 雨遮,全筆移轉
RPUNMLSKKHKGFDC48DA,30,39.81,共用部份,鋼筋混凝土造,84年5月4日,十七層,,持分移轉
RPPOMLOLKHKGFDC77DA,29,108.20,住家用,鋼筋混凝土造,84年12月28日,五層,五層 陽台,全筆移轉
RPPOMLOLKHKGFDC77DA,29,3.46,共用部份,鋼筋混凝土造,84年12月28日,五層,,持分移轉
RPRNMLPJKHKGFDC77DA,,117.28,集合住宅,鋼筋混凝土造,113年7月16日,十一層,四層 陽台 雨遮,全筆移轉
RPRNMLPJKHKGFDC77DA,,93.40,本建物共有部分之項目有：管委會使用空間，辦公室，台電配電場所，受電箱室，電錶室，行動不便者電梯，安全梯，梯廳，汙水處理機房，資源回收空間，消防泵浦室，水箱，受水室，管理員室，樓梯間，電梯間，機械室，機車停車空間，停車空間，緊急發電機室，機電設備空間，電信機房，防空避難室兼停車空間等共２３項。,鋼筋混凝土造,113年7月16日,十一層,,持分移轉
RPQNMLKLKHKGFDC37DA,29,69.63,住家用,鋼筋混凝土造,84年11月16日,五層,三層 陽台,全筆移轉
RPQNMLKLKHKGFDC37DA,29,40.01,共用部份,鋼筋混凝土造,84年11月16日,五層,,持分移轉
RPWNMLRKKHKGFDC58DA,47,79.70,住家用,鋼筋混凝土造,66年11月16日,四層,三層 陽台,全筆移轉
RPTNMLRKKHKGFDC28DA,2,120.07,集合住宅,鋼筋混凝土造,112年5月2日,七層,一層 二層 陽台,全筆移轉
RPTNMLRKKHKGFDC28DA,2,.04,辦公室（廳）,鋼筋混凝土造,112年5月2日,七層,地下二層,持分移轉
RPTNMLRKKHKGFDC28DA,2,43.72,本共有部分之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、樓梯間、水箱、機械室、梯廳、垃圾儲藏室、電信室、發電機室、台電配電場所、受電箱、電梯間、消防泵浦室、車道、管理員室等合計１６項。,鋼筋混凝土造,112年5月2日,七層,,持分移轉
RPTNMLRKKHKGFDC28DA,2,36.88,本共有部分之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、樓梯間、水箱、機械室、梯廳、垃圾儲藏室、電信室、發電機室、台電配電場所、受電箱、電梯間、消防泵浦室、車道、管理員室等合計１６項。,鋼筋混凝土造,112年5月2日,七層,,持分移轉
RPQNMLLLKHKGFDC47DA,35,126.22,住家用,鋼筋混凝土造,78年12月29日,五層,四層 五層 陽台 露台 雨遮,全筆移轉
RPQNMLLLKHKGFDC47DA,35,21.79,共用部份,鋼筋混凝土造,78年12月29日,五層,,持分移轉
RPSNMLLLKHKGFDC67DA,,129.78,集合住宅,鋼筋混凝土造,113年8月27日,九層,九層 陽台 雨遮,全筆移轉
RPSNMLLLKHKGFDC67DA,,98.61,本建物共有部分有：管委會空間、無障礙電梯、走道、門廳、車道、水箱、機電空間、資源回收室、電梯廳、機車停車空間、發電機、樓梯間、梯廳、停車場、防空避難室、台電配電室、電信室、消防泵浦室、停車空間、儲藏室等共２０項。,鋼筋混凝土造,113年8月27日,九層,,持分移轉
RPTNMLLLKHKGFDC77DA,,129.78,集合住宅,鋼筋混凝土造,113年8月27日,九層,七層 陽台 雨遮,全筆移轉
RPTNMLLLKHKGFDC77DA,,98.61,本建物共有部分有：管委會空間、無障礙電梯、走道、門廳、車道、水箱、機電空間、資源回收室、電梯廳、機車停車空間、發電機、樓梯間、梯廳、停車場、防空避難室、台電配電室、電信室、消防泵浦室、停車空間、儲藏室等共２０項。,鋼筋混凝土造,113年8月27日,九層,,持分移轉
RPVNMLQKJHKGFDC28DA,29,86.43,住家用,鋼筋混凝土造,84年12月27日,十四層,八層 陽台 花台,全筆移轉
RPVNMLQKJHKGFDC28DA,29,33.51,停車場,鋼筋混凝土造,84年12月27日,十四層,地下二層,持分移轉
RPVNMLQKJHKGFDC28DA,29,15.30,共用部份,鋼筋混凝土造,84年12月27日,十四層,,持分移轉
RPVNMLQKJHKGFDC28DA,29,2.47,共用部份,鋼筋混凝土造,84年12月27日,十四層,,持分移轉
RPUNMLOLJHKGFDC08DA,11,.04,辦公室,鋼筋混凝土造,102年7月22日,十八層,一層,持分移轉
RPUNMLOLJHKGFDC08DA,11,21.00,本共有部分之項目有頂蓋型開放空間、樓梯間、梯廳、機械室、水箱、樓電梯間、停車空間、防空避難室兼停車空間、中繼機房、公共服務空間、陽台、雨遮等共１２項。,鋼筋混凝土造,102年7月22日,十八層,,持分移轉
RPUNMLLMKIJGFDC97DA,30,3.34,壹層：辦公室．超級市場；貳層至肆層：辦公室,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層 陽台 水箱 電梯樓梯間 停車場 機械房 露台 地下二層,持分移轉
RPUNMLLMKIJGFDC97DA,27,114.66,住家用,鋼筋混凝土造,86年9月2日,五層,五層 陽台,全筆移轉
RPUNMLLMKIJGFDC97DA,27,18.02,共用部份,鋼筋混凝土造,86年9月2日,五層,,持分移轉
RPQNMLSLKIJGFDC18DA,18,241.60,地下壹層：停車空間；壹層至肆層：集合住宅；突出物壹層：樓梯間；突出物貳層：水箱室,鋼筋混凝土造,95年10月31日,四層,一層 二層 三層 四層 陽台 屋頂突出物 地下一層,全筆移轉
RPQNMLSLKIJGFDC18DA,18,37.79,共用部份,鋼筋混凝土造,95年10月31日,四層,,持分移轉
RPUNMLMLJHKGFDC87DA,15,114.70,住家用,鋼筋混凝土造,98年6月24日,十四層,七層 陽台,全筆移轉
RPUNMLMLJHKGFDC87DA,15,52.26,共用部份,鋼筋混凝土造,98年6月24日,十四層,,持分移轉
RPUNMLMLJHKGFDC87DA,15,21.72,共用部份,鋼筋混凝土造,98年6月24日,十四層,,持分移轉
RPXNMLKLKHKGFDC08DA,42,96.25,住家用,鋼筋混凝土造,71年10月13日,五層,五層 陽台,全筆移轉
RPXNMLKLKHKGFDC08DA,42,8.18,共用部份,鋼筋混凝土造,71年10月13日,五層,,持分移轉
RPSNMLRKKHKGFDC18DA,9,234.37,第一至五層：集合住宅　突出物一層：水箱,鋼筋混凝土造,104年3月3日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮,全筆移轉
RPSNMLRKKHKGFDC18DA,2,.09,本建物共有部分之項目有管理中心１項。,鋼筋混凝土造,111年7月8日,一層,,持分移轉
RPSNMLRKKHKGFDC18DA,2,1.21,本建物共有部分之項目有汙水處理設備、發電機房等共２項。,鋼筋混凝土造,111年7月8日,一層,,持分移轉
RPSNMLRKKHKGFDC18DA,2,3.23,本建物共有部分之項目有社區中心、樓梯間等共２項。,鋼筋混凝土造,111年7月8日,一層,,持分移轉
RPOOMLPJKHKGFDC57DA,46,61.41,住家用,鋼筋混凝土造,67年8月9日,五層,一層,全筆移轉
RPSOMLNLJHKGFDC87DA,16,225.76,地下一層：集合住宅、停車空間；一至四層：集合住宅；突一：樓梯間；突二：水箱．,鋼筋混凝土造,97年7月8日,四層,一層 二層 三層 四層 陽台 屋頂突出物 地下一層,全筆移轉
RPSOMLNLJHKGFDC87DA,16,38.85,共用部份,鋼筋混凝土造,97年7月8日,五層,,持分移轉
RPOOMLTKKHKGFDC08DA,,95.38,集合住宅,鋼筋混凝土造,113年7月16日,十一層,二層 陽台 雨遮,全筆移轉
RPOOMLTKKHKGFDC08DA,,79.25,本建物共有部分之項目有：管委會使用空間，辦公室，台電配電場所，受電箱室，電錶室，行動不便者電梯，安全梯，梯廳，汙水處理機房，資源回收空間，消防泵浦室，水箱，受水室，管理員室，樓梯間，電梯間，機械室，機車停車空間，停車空間，緊急發電機室，機電設備空間，電信機房，防空避難室兼停車空間等共２３項。,鋼筋混凝土造,113年7月16日,十一層,,持分移轉
RPOPMLNKKHKGFDC57DA,,32.08,本建物共有部分之項目有：管委會使用空間，辦公室，台電配電場所，受電箱室，電錶室，行動不便者電梯，安全梯，梯廳，汙水處理機房，資源回收空間，消防泵浦室，水箱，受水室，管理員室，樓梯間，電梯間，機械室，機車停車空間，停車空間，緊急發電機室，機電設備空間，電信機房，防空避難室兼停車空間等共２３項。,鋼筋混凝土造,113年7月16日,十一層,,持分移轉
RPXOMLNKKHKGFDC38DA,30,71.38,住宅（夾層）儲藏室,鋼筋混凝土造,84年6月10日,四層,三層 陽台 夾層,全筆移轉
RPXOMLNKKHKGFDC38DA,30,5.79,共用部份,鋼筋混凝土造,84年6月10日,四層,,持分移轉
RPXOMLNKKHKGFDC38DA,30,.95,共用部份,鋼筋混凝土造,84年6月10日,五層,,持分移轉
RPSOMLPKJHKGFDC97DA,,73.10,集合住宅,鋼筋混凝土造,113年7月16日,十一層,八層 陽台 雨遮,全筆移轉
RPSOMLPKJHKGFDC97DA,,36.17,本建物共有部分之項目有：管委會使用空間，辦公室，台電配電場所，受電箱室，電錶室，行動不便者電梯，安全梯，梯廳，汙水處理機房，資源回收空間，消防泵浦室，水箱，受水室，管理員室，樓梯間，電梯間，機械室，機車停車空間，停車空間，緊急發電機室，機電設備空間，電信機房，防空避難室兼停車空間等共２３項。,鋼筋混凝土造,113年7月16日,十一層,,持分移轉
RPUNMLKKKIJGFDC67DA,29,131.54,住家用,鋼筋混凝土造,84年6月10日,五層,二層 陽台,全筆移轉
RPUNMLKKKIJGFDC67DA,29,12.59,共用部份,鋼筋混凝土造,84年6月10日,五層,,持分移轉
RPUNMLKKKIJGFDC67DA,29,1.90,共用部份,鋼筋混凝土造,84年6月10日,五層,,持分移轉
RPUNMLKKKIJGFDC67DA,29,121.23,共用部份,鋼筋混凝土造,84年6月10日,四層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,29.04,住家用,鋼筋混凝土造,85年1月5日,十一層,八層 陽台,全筆移轉
RPPNMLOLKHKGFDC77EA,29,27.78,住家用,鋼筋混凝土造,85年1月5日,十一層,八層 陽台,全筆移轉
RPPNMLOLKHKGFDC77EA,29,17.04,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,14.99,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,.17,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,.17,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,.77,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,.71,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,6.33,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPPNMLOLKHKGFDC77EA,29,6.82,共用部份,鋼筋混凝土造,85年1月5日,十一層,,持分移轉
RPRNMLOJJHKGFDC57DA,,96.99,集合住宅,鋼筋混凝土造,113年9月5日,五層,五層 陽台,全筆移轉
RPRNMLOJJHKGFDC57DA,,48.83,本建物共有部分之項目為：車道．消防泵浦室．水箱．停車空間．發電機室．台電配電室．電信室等共７項。,鋼筋混凝土造,113年9月5日,五層,,持分移轉
RPRNMLOJJHKGFDC57DA,,28.48,本建物共有部分之項目為：無障礙昇降設備．梯廳．樓梯間．機械房．水箱等共5項。,鋼筋混凝土造,113年9月5日,五層,,持分移轉
RPTNMLKKJHKGFDC47DA,27,32.49,住家用,鋼筋混凝土造,86年11月21日,十八層,九層 陽台,全筆移轉
RPTNMLKKJHKGFDC47DA,27,7.77,共用部份,鋼筋混凝土造,86年11月21日,十八層,,持分移轉
RPTNMLKKJHKGFDC47DA,27,2.98,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,持分移轉
RPTNMLKKJHKGFDC47DA,27,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,持分移轉
