編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSNMLKLKHKGFBF67DA,13,32.33,本共有部分項目：車道、防災中心、公共服務空間、門廳、排煙室、陽台、游泳池、梯廳（Ａ）、梯廳（Ｂ）、梯廳（Ｃ）、梯廳（Ｄ）、樓梯間、消防水箱、電梯機房、水箱、電信機房、台電配電場所、梯間（Ａ）、梯間（Ｂ）、管理員室、游泳池機房、垃圾處理室、垃圾車裝卸位、停車空間、受電箱、緊急發電機室、水箱（Ｂ）、機房、水箱（Ｃ）、污水機房、消防幫浦室、水箱（Ｄ）、停車空間兼防空避難室等３３項。,鋼筋混凝土造,101年7月10日,十七層,,持分移轉
RPXNMLKLKHKGFGF68DA,51,44.10,住家用,加強磚造,62年11月13日,四層,二層 陽台,全筆移轉
RPUOMLTKKHKGFEF09DA,25,33.14,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPPOMLTKKHKGFHF88DA,48,73.73,住家用,鋼筋混凝土造,66年8月4日,四層,二層 陽台,全筆移轉
RPQNMLLLKHKGFBF67EA,33,115.55,住家用,鋼筋混凝土造,81年2月25日,六層,一層 平台 雨遮,全筆移轉
RPQNMLLLKHKGFBF67EA,33,6.97,共有部分,鋼筋混凝土造,81年2月25日,六層,,持分移轉
RPRNMLKLKHKGFBF67EA,17,.14,一般商業設施〈一般事務所〉,鋼筋混凝土造,97年4月16日,十層,一層,持分移轉
RPRNMLKLKHKGFBF67EA,17,.09,共有部分,鋼筋混凝土造,97年4月16日,十層,,持分移轉
RPRNMLKLKHKGFBF67EA,17,67.64,共有部分,鋼筋混凝土造,97年4月16日,十層,,持分移轉
RPVOMLRKKHKGFDF88DA,45,100.41,住家用,鋼筋混凝土造,68年11月22日,四層,二層 陽台,全筆移轉
RPSNMLTKKHKGFIF66EA,33,359.46,廠房、宿舍、辦公室,鋼筋混凝土造,81年5月25日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLLLKHKGFIF18DA,42,68.77,住家用,鋼筋混凝土造,71年11月6日,五層,一層 平台,全筆移轉
RPTPMLKLKHKGFAF87DA,,74.11,住家用,鋼筋混凝土造,,四層,四層 陽台,全筆移轉
RPPNMLTKKHKGFCF38EA,23,360.71,共有部分,鋼筋混凝土造,91年4月22日,十四層,,持分移轉
RPPNMLKLKHKGFCF57EA,,35.49,本共有部分之項目有：管委會使用空間、梯廳兼排煙室、騎樓、梯廳、樓梯間、電梯機房、水箱、地下進風管道、防空避難室兼停車空間、排煙室、台電配電場所、緊急發電機室、地下排風管道、電表區、機房、停車空間、消防室浦室等１７項。,鋼筋混凝土構造,113年9月20日,十五層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,108.21,住家用,鋼筋混凝土造,86年4月2日,十六層,十五層 陽台,全筆移轉
RPXNMLKLKHKGFEF58EA,29,.27,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,.49,商業用,鋼筋混凝土造,86年4月2日,十六層,一層,持分移轉
RPXNMLKLKHKGFEF58EA,29,46.51,住家用,鋼筋混凝土造,85年6月5日,八層,五層 陽台 花台,全筆移轉
RPWNMLKLKHKGFEF48EA,28,91.81,共有部分,鋼筋混凝土造,86年4月2日,十六層,,持分移轉
RPXNMLKLKHKGFEF58EA,29,.58,共有部分,鋼筋混凝土造,85年6月5日,九層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,.44,共有部分,鋼筋混凝土造,86年4月2日,十六層,,持分移轉
RPXNMLKLKHKGFEF58EA,29,5.55,共有部分,鋼筋混凝土造,85年6月5日,八層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,.04,住家用,鋼筋混凝土造,85年10月9日,十三層,一層,持分移轉
RPWNMLKLKHKGFEF48EA,28,.07,共有部分,鋼筋混凝土造,85年10月9日,十三層,,持分移轉
RPPOMLTKKHKGFEF58DA,17,22.47,住家用,鋼筋混凝土造,96年10月2日,十四層,三層 陽台,全筆移轉
RPPOMLTKKHKGFEF58DA,17,11.23,共有部分,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
SPPNMLSKKHKGFAF18EA,1,34.25,集合住宅,鋼骨鋼筋混凝土造,112年9月8日,十九層,十二層 陽台 雨遮,全筆移轉
RPPNMLSKKHKGFAF08EA,1,34.55,集合住宅,鋼骨鋼筋混凝土造,112年9月8日,十九層,十二層 陽台 雨遮,全筆移轉
SPPNMLSKKHKGFAF18EA,1,3.19,本共有部分項目有：地下室排風機房、消防泵浦室、住宅車道、公共使用蓄水池、地下室進風機房、無障礙停車位、停車空間、車道、住宅用途車道、防空避難室兼停車空間、住宅用途汽車車道、住宅用途機車車道、商業用途車道、發電機室、防災中心、商業用途機車道、地下室進風口、地下室排風口、緩衝空間、陽台、無障礙通路、商業用途汽車車道等２２項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
SPPNMLSKKHKGFAF18EA,1,4.45,本共有部分項目有：住宅用途垃圾暫存空間、防空避難室兼停車空間、台電配電場所Ａ、台電配電場所Ｂ、台電配電場所Ｃ、陽台、儲藏室、住宅門廳、管理員室、機電設備空間、男廁、女廁、雨遮、管委會使用空間、梯廳、游泳池、游泳池蓄水池等１７項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,3.19,本共有部分項目有：地下室排風機房、消防泵浦室、住宅車道、公共使用蓄水池、地下室進風機房、無障礙停車位、停車空間、車道、住宅用途車道、防空避難室兼停車空間、住宅用途汽車車道、住宅用途機車車道、商業用途車道、發電機室、防災中心、商業用途機車道、地下室進風口、地下室排風口、緩衝空間、陽台、無障礙通路、商業用途汽車車道等２２項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
SPPNMLSKKHKGFAF18EA,1,9.91,本共有部分項目有：消防水池、緊急昇降機、機電設備空間、Ｅ棟排煙室、無障礙昇降機、Ｆ棟排煙室、住宅安全梯、無障礙樓梯、ＥＦ棟蓄水池、Ｅ棟梯廳、住宅特安梯、住宅無障礙特安梯、Ｆ棟梯廳、無障礙特安梯、梯廳、特安梯、水錶室、排煙室、機電設備空間（中繼消防機房）、中繼水箱、樓梯間、男廁、女廁、機械室、樓梯間、蓄水池等２６項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,4.49,本共有部分項目有：住宅用途垃圾暫存空間、防空避難室兼停車空間、台電配電場所Ａ、台電配電場所Ｂ、台電配電場所Ｃ、陽台、儲藏室、住宅門廳、管理員室、機電設備空間、男廁、女廁、雨遮、管委會使用空間、梯廳、游泳池、游泳池蓄水池等１７項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,10.00,本共有部分項目有：消防水池、緊急昇降機、機電設備空間、Ｅ棟排煙室、無障礙昇降機、Ｆ棟排煙室、住宅安全梯、無障礙樓梯、ＥＦ棟蓄水池、Ｅ棟梯廳、住宅特安梯、住宅無障礙特安梯、Ｆ棟梯廳、無障礙特安梯、梯廳、特安梯、水錶室、排煙室、機電設備空間（中繼消防機房）、中繼水箱、樓梯間、男廁、女廁、機械室、樓梯間、蓄水池等２６項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPVOMLTKKHKGFEF56DA,35,23.94,住家用,鋼筋混凝土造,79年5月24日,五層,五層 陽台,全筆移轉
RPVOMLTKKHKGFEF56DA,35,4.96,樓梯間、走道,鋼筋混凝土造,79年5月24日,五層,,持分移轉
RPVOMLTKKHKGFEF56DA,35,1.19,屋頂突出物、水箱、機械房,鋼筋混凝土造,79年5月24日,五層,,持分移轉
RPQOMLLLKHKGFAF57DA,29,82.90,住家用,鋼筋混凝土造,85年3月22日,七層,四層 陽台,全筆移轉
RPQOMLLLKHKGFAF57DA,29,24.01,共有部分,鋼筋混凝土造,85年3月22日,七層,,持分移轉
RPQOMLLLKHKGFAF57DA,29,7.00,樓梯間,鋼筋混凝土造,85年3月22日,七層,,持分移轉
RPSNMLKLKHKGFCF77DA,36,84.17,住家用,鋼筋混凝土造,78年5月4日,三層,一層 二層 三層 陽台 平台 露台 花台 雨遮,持分移轉
RPPOMLOJKHKGFEF97DA,13,59.54,住家用,鋼筋混凝土造,101年6月21日,十層,二層 陽台 雨遮,全筆移轉
RPPOMLOJKHKGFEF97DA,13,19.22,本共有部分之項目有門廳、騎樓、雨遮、樓電梯間、發電機室、電信室、垃圾儲存空間、台電配電室、屋頂突出物、水箱、排風機械室、、消防泵浦室等１２項,鋼筋混凝土造,101年6月21日,十四層,,持分移轉
RPPOMLOJKHKGFEF97DA,13,43.17,本共有部分之項目有防空避難室兼停車空間、停車空間等２項,鋼筋混凝土造,101年6月21日,十四層,,持分移轉
RPPNMLKLKHKGFFF87EA,30,117.81,住家用,鋼筋混凝土造,83年8月31日,七層,五層 陽台 花台,全筆移轉
RPPNMLKLKHKGFFF87EA,30,12.75,停車場兼防空避難室,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPPNMLKLKHKGFFF87EA,,19.04,清水池．樓梯間．水箱．機械室,鋼筋混凝土造,,七層,,持分移轉
RPXNMLLLKHKGFAF18DA,2,66.61,一般事務所,鋼筋混凝土造,111年12月22日,十八層,十四層 陽台,全筆移轉
RPXNMLLLKHKGFAF18DA,2,28.69,共有部分；本共有部分項目有：緊急昇降機、無障礙昇降機、昇降機、Ｃ梯廳（排煙室）、進風管道、排風管道、Ｃ–１水箱、Ｃ–２水箱、Ｃ乙梯（特別安全梯）、Ｃ甲梯（特別安全梯）、（無障礙樓梯）、陽台、Ｃ梯廳、男廁、女廁、茶水間、使用廁所行動不便者、消防機房、消防水箱、水錶室、Ｃ水箱–２、Ｃ水箱–１、Ｃ水箱–３、機械室等２４項,鋼筋混凝土造,111年12月22日,十八層,,持分移轉
RPXNMLLLKHKGFAF18DA,2,47.27,共有部分；本共有部分項目有：停車空間兼防空避難室、停車場排風管道、Ａ丙梯（無障礙樓梯）、雨水回收機房、Ｂ丙梯（無障礙樓梯）、消防機房、停車場進氣管道、機房、停車空間、電信機房、台電配電場所–１、發電機房–１、裝卸車位、發電機排氣管道、發電機進氣管道、發電機房–２、垃圾集中室、垃圾車裝卸車位、台電配電場所–２、排風管道、防災中心、Ａ丙梯（無障礙安全梯）、Ｂ丙梯（無障礙安全梯）、住宅棟梯廳、宅配室、（管委會使用空間１）、（管委會使用空間２）、（管委會使用空間３）、（管委會使用空間４）、（管委會使用空間５）、公共廁所、商業棟梯廳等３２項,鋼筋混凝土造,111年12月22日,十九層,,持分移轉
RPPOMLSKKHKGFEF48DA,6,97.45,住家用,鋼筋混凝土造,108年2月22日,二十層,一層 陽台 見其他登記事項,全筆移轉
RPPOMLSKKHKGFEF48DA,6,71.40,本共有部分有：停車空間、電梯機房、（高架地板）、１．８Ｍ防火門、１：７．０３汽車坡道、１：８汽車坡道、大廳、女廁、中繼泵浦室、公共設施空間、水池、水箱、水箱（公設）、台電配電室一區、台電配電室二區、台電配電室三區、台電配電室四區、地排水池、安全梯、自行車位停放區、行動不便廁所、沉砂池、男廁、防火乘場門、防災中心、垃圾貯存空間（一）、垃圾貯存空間（二）、昇降機道、門廳、雨水回收池、雨水泵浦機房、雨水滯留池、屋頂水箱、泵浦室、消防中繼機房、消防水池、消防水箱、消防機房、特別安全梯、特別安全梯兼無障礙梯、無障礙梯、停車空間兼防空避難室、排風管道、排氣墩、排煙室、梯間、梯廳、景觀機房、電信室、電梯、截水溝、管委會空間、緊急昇降機、緊急昇降機兼行動不便梯、緊急昇降機兼行動不便電梯、緊急昇降機道、緊急發電機室（一）、緊急發電機室（二）、機房、騎樓、警衛室。等６１項,鋼筋混凝土造,108年2月22日,二十六層,,持分移轉
RPQNMLKLKHKGFIF18DA,29,27.30,住家用,鋼筋混凝土造,85年1月22日,八層,二層 陽台,全筆移轉
RPQNMLKLKHKGFIF18DA,29,6.93,樓梯間、屋頂突出物,鋼筋混凝土造,85年1月22日,八層,,持分移轉
RPQNMLKLKHKGFIF18DA,29,5.03,防空避難室兼停車場、昇降機,鋼筋混凝土造,85年1月22日,八層,,持分移轉
RPVNMLLKKHKGFIF68DA,29,39.88,商業用,鋼筋混凝土造,84年11月7日,七層,一層 陽台 騎樓,全筆移轉
RPVNMLLKKHKGFIF68DA,29,16.67,防空避難室、停車間、屋頂突出物、樓梯間、昇降機,鋼筋混凝土造,84年11月7日,七層,,持分移轉
RPPNMLQKKHKGFHF48DA,27,116.91,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,二十層 陽台 花台,全筆移轉
RPPNMLQKKHKGFHF48DA,27,4.09,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLQKKHKGFHF48DA,27,24.64,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLQKKHKGFHF48DA,27,1.46,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLLLKHKGFBF47DA,56,111.60,住家用,加強磚造,58年2月3日,二層,一層 二層 騎樓,全筆移轉
RPTSMLKLKHKGFAF18DA,,67.66,住家用,加強磚造,,四層,四層,持分移轉
RPUNMLLLKHKGFHF58DA,34,108.97,商業用,鋼筋混凝土造,80年4月27日,八層,一層 平台,全筆移轉
RPUNMLLLKHKGFHF58DA,34,8.24,共有部分,鋼筋混凝土造,80年4月27日,八層,,持分移轉
RPQNMLLLKHKGFAF57EA,31,39.17,見使用執照,鋼筋混凝土造,83年6月6日,十六層,地下一層 地下二層,持分移轉
RPQPMLRKKHKGFAF18DA,,87.64,住家用,鋼筋混凝土造,,五層,二層 陽台,全筆移轉
RPPNMLRKKHKGFHF58DA,31,89.32,住家用,鋼筋混凝土造,83年2月5日,七層,六層 陽台,全筆移轉
RPPNMLRKKHKGFHF58DA,31,11.94,共有部分,鋼筋混凝土造,83年2月5日,七層,,持分移轉
RPPNMLRKKHKGFHF58DA,31,1.02,共有部分,鋼筋混凝土造,83年2月5日,七層,,持分移轉
RPQNMLOLKHKGFHF48DA,7,52.06,集合住宅,鋼筋混凝土構造,107年2月5日,十九層,十九層 陽台,全筆移轉
RPQNMLOLKHKGFHF48DA,7,24.37,本共有部分項目有：公共服務空間、特安梯（Ａ）、特安梯（Ｂ）、信箱室、門廳、樓電梯間（排煙室）、管委會空間（１）、管委會空間（２）、管委會空間（３）、梯廳、進風排煙機房、樓梯間、走廊、排煙機房、機械室、機房、消防中繼水箱、防空避難室兼停車空間、機車專用坡道、垃圾車暫停車位、垃圾暫存空間、安全梯、停車空間排風機房、消防中繼機房、電梯間（Ａ）、電梯間（Ｂ）、電表區、發電機房、台電配電室、受電箱、電信室、停車空間進風機房、污水機房、污水池（１）、污水池（２）、消防機房、消防水池（Ａ）、汽車坡道、防災中心、陽台等４０項。,鋼筋混凝土構造,107年2月5日,十九層,,持分移轉
RPQNMLOLKHKGFHF48DA,7,21.74,本共有部分項目有：汽車坡道、停車空間等２項。,鋼筋混凝土構造,107年2月5日,十九層,,持分移轉
RPSPMLOLKHKGFHF88DA,52,93.84,集合住宅,Ｒ．Ｃ造,61年12月16日,四層,三層 陽台,全筆移轉
RPWNMLKKKHKGFAF87DA,43,83.14,住家用,鋼筋混凝土造,70年12月16日,五層,一層 平台,全筆移轉
RPUNMLPLKHKGFHF98DA,12,111.64,集合住宅,鋼筋混凝土構造,102年5月28日,十四層,四層 陽台,全筆移轉
RPUNMLPLKHKGFHF98DA,12,68.53,本共有部分項目有：警衛室、台電配電室場所、梯廳、排煙室、儲藏室、中央管理室、交誼空間、文教空間、集合空間、門廊、陽台、休閒空間、停車空間、消防水箱、消防水箱室、電梯機房、防空避難室兼停車空間、梯間、電信機房、排風機房、台電管道間室、發電機室兼電氣室、資源回收室、網路機房、水箱、泵浦室、消防泵浦室、汙水機房等２８項。,鋼筋混凝土構造,102年5月28日,十四層,,持分移轉
RPROMLOLKHKGFGF58DA,41,24.46,住家用,鋼筋混凝土造,72年12月14日,五層,五層 陽台,持分移轉
RPQNMLPLKHKGFBF97DA,32,43.03,停車空間、防空避難室,鋼筋混凝土造,82年5月14日,十五層,地下一層 地下二層 地下三層,持分移轉
RPWNMLOLKHKGFAF38DA,2,59.38,一般事務所,鋼筋混凝土造,111年8月10日,十七層,六層 陽台,全筆移轉
RPWNMLOLKHKGFAF38DA,2,24.36,本共有部分項目有：供行動不便者之梯Ａ３梯（安全梯）、Ａ棟排煙室、行動不便電梯、緊急昇降機、水箱、Ａ棟－１水箱、Ａ棟－２水箱、Ａ棟－３水箱、Ａ棟－４水箱、Ａ１梯特別安全梯、商用Ａ棟排煙室、Ａ２梯特別安全梯、門廊３、Ａ棟梯廳、排煙室、供行動不便者之梯、機房、電梯機房、中繼水箱、消防水箱等２０項,鋼筋混凝土造,111年8月10日,十七層,,持分移轉
RPWNMLOLKHKGFAF38DA,2,48.67,本共有部分項目有：防空避難室兼停車空間、進風管道、排風管道、停車空間、廁所、機車道、汽車道、垃圾貯藏空間、發電機房、垃圾車停車區、裝卸車位、管委會空間、台電配電場所、容移回饋空間３、容移回饋空間２、容移回饋空間１、高層建築出入口緩衝空間、消防機房、電信機房、梯廳（商業門廳）、門廊２、梯廳（住宅門廳）、門廳１、門廳２、防災中心、門廊１、發電機進風、發電機排風等２８項,鋼筋混凝土造,111年8月10日,十九層,,持分移轉
RPOOMLQLKHKGFEF28DA,29,53.74,住家用,鋼筋混凝土造,85年1月5日,十二層,五層 陽台,全筆移轉
RPOOMLQLKHKGFEF28DA,29,10.87,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPOOMLQLKHKGFEF28DA,29,2.40,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPUNMLOLKHKGFEF68EA,24,1.96,共有部分,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPUNMLOLKHKGFEF68EA,24,61.42,鄉村住宅,鋼筋混凝土造,90年4月11日,十四層,十三層 陽台,全筆移轉
RPUNMLOLKHKGFEF68EA,24,22.95,共有部分,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPUNMLSJKHKGFGF98DA,18,93.38,住家用,鋼筋混凝土造,95年8月16日,六層,五層 陽台 雨遮,全筆移轉
RPUNMLSJKHKGFGF98DA,18,26.84,共有部分,鋼筋混凝土造,95年8月16日,六層,,持分移轉
RPSOMLPJKHKGFCF18DA,21,29.87,共有部分,鋼筋混凝土造,92年12月1日,十四層,,持分移轉
RPQNMLPLKHKGFCF18EA,,35.49,本共有部分之項目有：管委會使用空間、梯廳兼排煙室、騎樓、梯廳、樓梯間、電梯機房、水箱、地下進風管道、防空避難室兼停車空間、排煙室、台電配電場所、緊急發電機室、地下排風管道、電表區、機房、停車空間、消防室浦室等１７項。,鋼筋混凝土構造,113年9月20日,十五層,,持分移轉
RPPNMLPLKHKGFEF28EA,29,93.03,住家用,鋼筋混凝土造,85年4月30日,十二層,八層 陽台,全筆移轉
RPPNMLPLKHKGFEF28EA,29,16.94,共有部分,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPPNMLPLKHKGFEF28EA,29,3.44,共有部分,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPPNMLPLKHKGFEF28EA,29,36.96,共有部分,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPPNMLPLKHKGFFF38EA,,50.18,住家用,磚造,,一層,一層 騎樓,全筆移轉
RPSNMLOLKHKGFEF48EA,8,179.12,住家用,鋼筋混凝土造,105年9月13日,二十層,十三層 陽台 雨遮,全筆移轉
RPSNMLOLKHKGFEF48EA,8,79.71,本共有部分之項目有：梯廳、梯廳兼排煙室、緊急昇降機、昇降機（行動不便者電梯）、特別安全梯（Ａ）、特別安全梯（Ｂ）、排煙室、中繼消防水箱、中繼消防機房、管委會使用空間、防災中心、６Ｍ＊１２Ｍ緩衝空間、門廳、陽台、雨遮、樓梯間、機房、機械室、自來水水箱、消防水箱、水箱機房、停車空間、進風機、排風、進風、緊急發電機室排風、緊急發電機室進風、緊急發電機室（變電室）、台電配電場所、電錶組、受電箱通道、資源回收空間、垃圾暫停車位、變電室、機房（供電信使用）、水箱、消防幫浦室、汙水機房（雨水過濾機房）等３８項,鋼筋混凝土造,105年9月13日,二十層,,持分移轉
RPSNMLOLKHKGFEF48EA,8,104.69,本共有部分之項目有：停車空間等１項,鋼筋混凝土造,105年9月13日,二十層,,持分移轉
RPSTNLRJKHKGFAF78DA,49,73.62,住家用,鋼筋混凝土造,64年9月15日,四層,二層 陽台,全筆移轉
RPPNMLTKKHKGFBF18DA,9,98.11,集合住宅,鋼筋混凝土造,105年8月11日,十八層,十七層 陽台 雨遮,全筆移轉
RPPNMLTKKHKGFBF18DA,9,88.76,本共有部分之項目有梯廳、排煙室、高層建築緩衝空間、等候空間、自行車停車區、中繼機房、水箱、電梯機房、機車停車空間、電信室、防空避難室兼停車空間、防災中心、台電配電室、垃圾貯藏空間、污水機房、消防機房計１６項。,鋼筋混凝土造,105年8月11日,十八層,,持分移轉
RPQNMLPLKHKGFFF48EA,30,93.64,住家用,鋼筋混凝土造,84年1月28日,七層,六層 陽台 電梯樓梯間,全筆移轉
RPQNMLPLKHKGFFF48EA,30,18.17,共有部分,鋼筋混凝土造,84年1月28日,七層,,持分移轉
RPUNMLSKKHKGFAF48DA,39,91.57,住家用,鋼筋混凝土造,74年9月24日,五層,三層 陽台,持分移轉
RPWNMLOLKHKGFGF09EA,27,32.39,住家用,鋼筋混凝土造,86年10月15日,八層,二層 陽台 雨遮,全筆移轉
RPWNMLOLKHKGFGF09EA,27,1.25,共有部分,鋼筋混凝土造,86年10月15日,八層,,持分移轉
RPWNMLOLKHKGFGF09EA,27,2.33,共有部分,鋼筋混凝土造,86年10月15日,八層,,持分移轉
RPRUMLLLJHKGFAF18DA,,57.69,住家用,鋼筋混凝土造,,七層,四層 陽台 花台,全筆移轉
RPRUMLLLJHKGFAF18DA,,8.43,共有部分,鋼筋混凝土造,,八層,,持分移轉
RPRUMLLLJHKGFAF18DA,,2.17,共有部分,鋼筋混凝土造,,八層,,持分移轉
RPTOMLQJKHKGFAF18DA,31,83.16,住家用,鋼筋混凝土造,82年11月17日,七層,四層 陽台,全筆移轉
RPTOMLQJKHKGFAF18DA,31,16.79,共有部分,鋼筋混凝土造,82年11月17日,七層,,持分移轉
RPTOMLRKKHKGFAF38DA,30,94.66,住家用,鋼筋混凝土造,84年1月27日,六層,二層 陽台 花台,全筆移轉
RPTOMLRKKHKGFAF38DA,30,23.07,共有部分,鋼筋混凝土造,84年1月27日,六層,,持分移轉
RPSOMLTKKHKGFBF58DA,8,56.10,一般事務所,鋼筋混凝土造,106年4月19日,十五層,九層 陽台,全筆移轉
RPSOMLTKKHKGFBF58DA,8,41.18,本共有部分之項目有：自行車空間、梯廳、梯間、陽台、雨遮、管委會空間、防空避難室兼停車空間、排煙室、台電配電場所、垃圾儲藏空間、垃圾車暫停車位、機坑、電信機房、停車空間、蓄水池、發電機房、機房、消防機房等１８項。,鋼筋混凝土造,106年4月19日,十五層,,持分移轉
RPSOMLTKKHKGFBF58DA,8,1.17,本共有部分之項目有：廁所１項。,鋼筋混凝土造,106年4月19日,十五層,,持分移轉
RPSOMLTKKHKGFBF58DA,8,12.79,本共有部分之項目有：排煙室、梯廳、梯間、機械室、水箱等５項。,鋼筋混凝土造,106年4月19日,十五層,,持分移轉
RPWPMLNLJHKGFBF48DA,29,14.98,辦公室,鋼筋混凝土造,85年3月11日,二十一層,地下一層,全筆移轉
RPWPMLNLJHKGFBF48DA,29,13.88,共有部分,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPWPMLNLJHKGFBF48DA,29,1.07,共有部分,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPWPMLNLJHKGFBF48DA,29,3.15,共有部分,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPWSMLNKJHKGFAF58DA,27,91.70,住家用,鋼筋混凝土造,87年4月16日,十九層,十六層 陽台 花台,全筆移轉
RPWSMLNKJHKGFAF58DA,27,13.96,共有部分,鋼筋混凝土造,87年4月16日,二十五層,,持分移轉
RPWSMLNKJHKGFAF58DA,27,21.74,共有部分,鋼筋混凝土造,87年4月16日,二十五層,,持分移轉
RPRNMLMKKHKGFEF97DA,29,.23,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPRNMLMKKHKGFEF97DA,29,39.83,住家用,鋼筋混凝土造,85年6月1日,十三層,四層 陽台 花台,全筆移轉
RPRNMLMKKHKGFEF97DA,29,.31,共有部分,鋼筋混凝土造,85年6月1日,十四層,,持分移轉
RPRNMLMKKHKGFEF97DA,29,12.19,共有部分,鋼筋混凝土造,85年6月1日,十三層,,持分移轉
RPRNMLRKKHKGFEF48DA,15,100.70,住家用,鋼筋混凝土造,98年8月21日,十一層,三層 陽台 雨遮,全筆移轉
RPRNMLRKKHKGFEF48DA,15,66.38,共有部分,鋼筋混凝土造,98年8月21日,十一層,,持分移轉
RPTOMLMKKHKGFAF87DA,26,33.10,住家用,鋼筋混凝土造,87年11月20日,十三層,九層 陽台,全筆移轉
RPTOMLMKKHKGFAF87DA,26,7.62,共有部分,鋼筋混凝土造,87年11月20日,十三層,,持分移轉
